Genre,Date,Original,SorM,Director,AvgRating,dir1
 Adventure,1994,0,Movie,Masaharu Okuwaki,6.8,Masaharu Okuwaki
 Adventure,1994,0,Movie,David Carson,6.6,David Carson
 Adventure,1994,0,Movie,"Joe Johnston, Pixote Hunt",6.1,Joe Johnston
 Adventure,1994,0,Movie,Russell Mulcahy,6.1,Russell Mulcahy
 Adventure,1994,0,Movie,"Kenshô Yamashita, Kazuki Ohmori, Takao Okawara",6.0,Kenshô Yamashita
 Adventure,1994,0,Movie,Steven Seagal,4.6,Steven Seagal
 Adventure,1995,0,Movie,Jeffrey Lau,7.85,Jeffrey Lau
 Adventure,1995,0,Movie,John McTiernan,7.6,John McTiernan
 Adventure,1995,0,Movie,Simon Wells,7.1,Simon Wells
 Adventure,1995,0,Movie,Osamu Dezaki,7.0,Osamu Dezaki
 Adventure,1995,0,Movie,Kevin Reynolds,6.2,Kevin Reynolds
 Adventure,1995,0,Movie,Jerry Zucker,6.0,Jerry Zucker
 Adventure,1995,0,Movie,Paul W.S. Anderson,5.8,Paul W.S. Anderson
 Adventure,1995,0,Movie,Joel Schumacher,5.4,Joel Schumacher
 Adventure,1995,0,Movie,Frank Marshall,5.3,Frank Marshall
 Adventure,1996,0,Movie,Jonathan Frakes,7.6,Jonathan Frakes
 Adventure,1996,0,Movie,Brian De Palma,7.1,Brian De Palma
 Adventure,1996,0,Movie,Roland Emmerich,7.0,Roland Emmerich
 Adventure,1996,0,Movie,Tsutomu Shibayama,6.8,Tsutomu Shibayama
 Adventure,1996,0,Movie,Joe Pytka,6.5,Joe Pytka
 Adventure,1996,0,Movie,Jan de Bont,6.4,Jan de Bont
 Adventure,1996,0,Movie,Stuart Baird,6.4,Stuart Baird
 Adventure,1996,0,Movie,Rob Cohen,6.2,Rob Cohen
 Adventure,1996,0,Movie,John Woo,6.1,John Woo
 Adventure,1996,0,Movie,Okihiro Yoneda,5.9,Okihiro Yoneda
 Adventure,1997,0,Movie,Hayao Miyazaki,8.4,Hayao Miyazaki
 Adventure,1997,0,Movie,Luc Besson,7.7,Luc Besson
 Adventure,1997,0,Movie,Barry Sonnenfeld,7.3,Barry Sonnenfeld
 Adventure,1997,0,Movie,Jackie Chan,7.3,Jackie Chan
 Adventure,1997,0,Movie,"Don Bluth, Gary Goldman",7.2,Don Bluth
 Adventure,1997,0,Movie,"Hiroyuki Yano, Toshiya Shinohara",7.2,Hiroyuki Yano
 Adventure,1997,0,Movie,Paul Verhoeven,7.2,Paul Verhoeven
 Adventure,1997,0,Movie,Sammo Kam-Bo Hung,6.4,Sammo Kam-Bo Hung
 Adventure,1997,0,Movie,Tsutomu Shibayama,6.3,Tsutomu Shibayama
 Adventure,1997,0,Movie,Charles Grosvenor,6.0,Charles Grosvenor
 Adventure,1997,0,Movie,Luis Llosa,4.8,Luis Llosa
 Adventure,1997,0,Movie,Ian Barry,4.6,Ian Barry
 Adventure,1997,0,Movie,Jan de Bont,3.9,Jan de Bont
 Adventure,1997,0,Movie,William Mesa,3.6,William Mesa
 Adventure,1998,0,Series,Kunihiko Yuyama,7.8,Kunihiko Yuyama
 Adventure,1998,0,Movie,"Steve Hickner, Simon Wells, Brenda Chapman",7.1,Steve Hickner
 Adventure,1998,0,Movie,Tsutomu Shibayama,6.8,Tsutomu Shibayama
 Adventure,1998,0,Movie,Martin Campbell,6.7,Martin Campbell
 Adventure,1998,0,Movie,Andrew Lau,6.4,Andrew Lau
 Adventure,1998,0,Movie,Jonathan Frakes,6.4,Jonathan Frakes
 Adventure,1998,0,Movie,Frederik Du Chau,6.3,Frederik Du Chau
 Adventure,1998,0,Movie,Sammo Kam-Bo Hung,6.2,Sammo Kam-Bo Hung
 Adventure,1998,0,Movie,"Norton Virgien, Igor Kovalyov",5.9,Norton Virgien
 Adventure,1998,0,Movie,Jeremiah S. Chechik,3.8,Jeremiah S. Chechik
 Adventure,1999,0,Series,Morio Asaka,8.2,Morio Asaka
 Adventure,1999,0,Movie,Brad Bird,8.0,Brad Bird
 Adventure,1999,0,Movie,Stephen Sommers,7.0,Stephen Sommers
 Adventure,1999,0,Movie,Jay Roach,6.6,Jay Roach
 Adventure,1999,0,Movie,George Lucas,6.5,George Lucas
 Adventure,1999,0,Series,George Lucas,6.5,George Lucas
 Adventure,1999,0,Movie,Tsutomu Shibayama,6.3,Tsutomu Shibayama
 Adventure,1999,0,Movie,Renny Harlin,5.9,Renny Harlin
 Adventure,2000,0,Movie,Ridley Scott,8.5,Ridley Scott
 Adventure,2000,0,Movie,Kinji Fukasaku,7.6,Kinji Fukasaku
 Adventure,2000,0,Movie,Hideki Tonokatsu,7.2,Hideki Tonokatsu
 Adventure,2000,0,Movie,Atsuji Shimizu,6.7,Atsuji Shimizu
 Adventure,2000,0,Movie,"Rob LaDuca, Robert C. Ramirez",6.5,Rob LaDuca
 Adventure,2000,0,Movie,Wolfgang Petersen,6.4,Wolfgang Petersen
 Adventure,2000,0,Movie,John Woo,6.1,John Woo
 Adventure,2000,0,Movie,"Paul Demeyer, Stig Bergqvist",6.1,Paul Demeyer
 Adventure,2000,0,Movie,Christian Duguay,5.7,Christian Duguay
 Adventure,2000,0,Movie,Roger Christian,2.5,Roger Christian
 Adventure,2001,0,Movie,Peter Jackson,8.8,Peter Jackson
 Adventure,2001,0,Movie,Ang Lee,7.8,Ang Lee
 Adventure,2001,0,Movie,Shûsuke Kaneko,7.1,Shûsuke Kaneko
 Adventure,2001,0,Movie,Atsuji Shimizu,6.9,Atsuji Shimizu
 Adventure,2001,0,Movie,Brian Helgeland,6.9,Brian Helgeland
 Adventure,2001,0,Series,Atsuji Shimizu,6.9,Atsuji Shimizu
 Adventure,2001,0,Movie,Tsutomu Shibayama,6.8,Tsutomu Shibayama
 Adventure,2001,0,Movie,Stephen Sommers,6.4,Stephen Sommers
 Adventure,2001,0,Movie,"Bobby Farrelly, Peter Farrelly",6.3,Bobby Farrelly
 Adventure,2001,0,Movie,Franziska Buch,6.0,Franziska Buch
 Adventure,2001,0,Movie,John A. Davis,6.0,John A. Davis
 Adventure,2001,0,Movie,Joe Johnston,5.9,Joe Johnston
 Adventure,2001,0,Movie,Tim Burton,5.7,Tim Burton
 Adventure,2001,0,Movie,Robert Rodriguez,5.5,Robert Rodriguez
 Adventure,2002,0,Movie,Peter Jackson,8.7,Peter Jackson
 Adventure,2002,0,Movie,"Carlos Saldanha, Chris Wedge",7.5,Carlos Saldanha
 Adventure,2002,0,Movie,Sam Raimi,7.3,Sam Raimi
 Adventure,2002,0,Movie,"Kelly Asbury, Lorna Cook",7.2,Kelly Asbury
 Adventure,2002,0,Movie,Tsutomu Shibayama,6.7,Tsutomu Shibayama
 Adventure,2002,0,Movie,Atsuji Shimizu,6.5,Atsuji Shimizu
 Adventure,2002,0,Movie,Kenji Sonoda,6.4,Kenji Sonoda
 Adventure,2002,0,Movie,Stuart Baird,6.4,Stuart Baird
 Adventure,2002,0,Movie,Jay Roach,6.2,Jay Roach
 Adventure,2002,0,Movie,Barry Sonnenfeld,6.2,Barry Sonnenfeld
 Adventure,2002,0,Movie,Simon Wells,6.0,Simon Wells
 Adventure,2002,0,Movie,Tuck Tucker,6.0,Tuck Tucker
 Adventure,2002,0,Movie,Rob Cohen,5.9,Rob Cohen
 Adventure,2002,0,Movie,Chuck Russell,5.5,Chuck Russell
 Adventure,2002,0,Movie,Rob Minkoff,5.5,Rob Minkoff
 Adventure,2002,0,Movie,Betty Thomas,5.4,Betty Thomas
 Adventure,2002,0,Movie,Robert Rodriguez,5.2,Robert Rodriguez
 Adventure,2002,0,Movie,Christian Duguay,4.5,Christian Duguay
 Adventure,2003,0,Movie,Peter Jackson,8.9,Peter Jackson
 Adventure,2003,0,Movie,Hayao Miyazaki,8.6,Hayao Miyazaki
 Adventure,2003,0,Movie,Peter Weir,7.4,Peter Weir
 Adventure,2003,0,Movie,Kônosuke Uda,7.3,Kônosuke Uda
 Adventure,2003,0,Movie,Peter Berg,6.7,Peter Berg
 Adventure,2003,0,Movie,"Masaaki Tezuka, Kazuki Ohmori, Takao Okawara, Koji Hashimoto",6.6,Masaaki Tezuka
 Adventure,2003,0,Movie,Ping He,6.3,Ping He
 Adventure,2003,0,Movie,Peter Howitt,6.2,Peter Howitt
 Adventure,2003,0,Movie,Clark Johnson,6.0,Clark Johnson
 Adventure,2003,0,Movie,Stephen Norrington,5.8,Stephen Norrington
 Adventure,2003,0,Movie,Paul Fenech,5.8,Paul Fenech
 Adventure,2003,0,Movie,Tetsuo Yasumi,5.8,Tetsuo Yasumi
 Adventure,2003,0,Movie,"Eric Goldberg, Joe Dante",5.7,Eric Goldberg
 Adventure,2003,0,Movie,Jan de Bont,5.6,Jan de Bont
 Adventure,2003,0,Movie,Jon Amiel,5.5,Jon Amiel
 Adventure,2003,0,Movie,McG,4.9,McG
 Adventure,2003,0,Movie,David McNally,4.4,David McNally
 Adventure,2003,0,Movie,Robert Rodriguez,4.3,Robert Rodriguez
 Adventure,2004,0,Movie,Sam Raimi,7.3,Sam Raimi
 Adventure,2004,0,Movie,"Stephen Hillenburg, Mark Osborne",7.1,Stephen Hillenburg
 Adventure,2004,0,Movie,Tsutomu Shibayama,6.9,Tsutomu Shibayama
 Adventure,2004,0,Movie,Kazuhisa Takenouchi,6.8,Kazuhisa Takenouchi
 Adventure,2004,0,Movie,David Twohy,6.7,David Twohy
 Adventure,2004,0,Movie,Robert Zemeckis,6.6,Robert Zemeckis
 Adventure,2004,0,Movie,"Shûsuke Kaneko, Kazuki Ohmori, Toshio Masuda, Koji Hashimoto, Ryûhei Kitamura, Takao Okawara, Kenshô Yamashita, Masaaki Tezuka",6.5,Shûsuke Kaneko
 Adventure,2004,0,Movie,Roland Emmerich,6.4,Roland Emmerich
 Adventure,2004,0,Movie,Stephen Sommers,6.1,Stephen Sommers
 Adventure,2004,0,Movie,"Bibo Bergeron, Vicky Jenson, Rob Letterman",6.0,Bibo Bergeron
 Adventure,2004,0,Movie,David S. Goyer,5.9,David S. Goyer
 Adventure,2004,0,Movie,Frank Coraci,5.9,Frank Coraci
 Adventure,2004,0,Movie,Paul W.S. Anderson,5.6,Paul W.S. Anderson
 Adventure,2004,0,Movie,"Corey Yuen, Patrick Leung",4.9,Corey Yuen
 Adventure,2004,0,Movie,Dwight H. Little,4.7,Dwight H. Little
 Adventure,2004,0,Movie,Gérard Pirès,4.0,Gérard Pirès
 Adventure,2005,0,Movie,Christopher Nolan,8.2,Christopher Nolan
 Adventure,2005,0,Movie,Hayao Miyazaki,8.2,Hayao Miyazaki
 Adventure,2005,0,Movie,Joss Whedon,7.8,Joss Whedon
 Adventure,2005,0,Movie,Yimou Zhang,7.5,Yimou Zhang
 Adventure,2005,0,Movie,Toshiya Shinohara,7.3,Toshiya Shinohara
 Adventure,2005,0,Movie,Ridley Scott,7.2,Ridley Scott
 Adventure,2005,0,Movie,Hiroyuki Morita,7.2,Hiroyuki Morita
 Adventure,2005,0,Movie,Mamoru Hosoda,7.2,Mamoru Hosoda
 Adventure,2005,0,Movie,Peter Jackson,7.2,Peter Jackson
 Adventure,2005,0,Movie,"Eric Darnell, Tom McGrath",6.9,Eric Darnell
 Adventure,2005,0,Movie,Katsuhiro Ôtomo,6.9,Katsuhiro Ôtomo
 Adventure,2005,0,Movie,"Setsuo Takase, Shin'ichi Watanabe",6.7,Setsuo Takase
 Adventure,2005,0,Movie,"Carlos Saldanha, Chris Wedge",6.3,Carlos Saldanha
 Adventure,2005,0,Movie,Jon Favreau,6.2,Jon Favreau
 Adventure,2005,0,Movie,Stanley Tong,6.1,Stanley Tong
 Adventure,2005,0,Movie,Breck Eisner,6.0,Breck Eisner
 Adventure,2005,0,Movie,Mark Dindal,5.7,Mark Dindal
 Adventure,2005,0,Movie,Gary Chapman,5.5,Gary Chapman
 Adventure,2005,0,Movie,Rob Cohen,5.1,Rob Cohen
 Adventure,2005,0,Movie,Bruce Hunt,5.1,Bruce Hunt
 Adventure,2005,0,Movie,Lee Tamahori,4.5,Lee Tamahori
 Adventure,2005,0,Movie,Robert Rodriguez,3.6,Robert Rodriguez
 Adventure,2006,0,Series,Masahiko Tokushima,8.1,Masahiko Tokushima
 Adventure,2006,0,Movie,Martin Campbell,8.0,Martin Campbell
 Adventure,2006,0,Movie,Mamoru Hosoda,7.7,Mamoru Hosoda
 Adventure,2006,0,Movie,Toshiya Shinohara,7.5,Toshiya Shinohara
 Adventure,2006,0,Movie,Noriyuki Abe,7.2,Noriyuki Abe
 Adventure,2006,0,Movie,Clint Eastwood,7.1,Clint Eastwood
 Adventure,2006,0,Movie,J.J. Abrams,6.9,J.J. Abrams
 Adventure,2006,0,Movie,Carlos Saldanha,6.8,Carlos Saldanha
 Adventure,2006,0,Movie,"Karey Kirkpatrick, Tim Johnson",6.7,Karey Kirkpatrick
 Adventure,2006,0,Movie,"Sam Fell, David Bowers",6.6,Sam Fell
 Adventure,2006,0,Movie,Benny Chan,6.6,Benny Chan
 Adventure,2006,0,Movie,Kôichi Chigira,6.6,Kôichi Chigira
 Adventure,2006,0,Series,Matthew O'Callaghan,6.5,Matthew O'Callaghan
 Adventure,2006,0,Movie,Christophe Gans,6.5,Christophe Gans
 Adventure,2006,0,Movie,Gorô Miyazaki,6.4,Gorô Miyazaki
 Adventure,2006,0,Movie,"George Miller, Judy Morris, Warren Coleman",6.4,George Miller
 Adventure,2006,0,Movie,Alexandre Aja,6.4,Alexandre Aja
 Adventure,2006,0,Movie,"Jill Culton, Anthony Stacchi, Roger Allers",6.1,Jill Culton
 Adventure,2006,0,Movie,John A. Davis,5.8,John A. Davis
 Adventure,2006,0,Movie,Wolfgang Petersen,5.7,Wolfgang Petersen
 Adventure,2006,0,Movie,Steve Oedekerk,5.6,Steve Oedekerk
 Adventure,2006,0,Movie,John Moore,5.5,John Moore
 Adventure,2006,0,Movie,David R. Ellis,5.4,David R. Ellis
 Adventure,2006,0,Movie,Renny Harlin,5.3,Renny Harlin
 Adventure,2006,0,Movie,Stefen Fangmeier,5.1,Stefen Fangmeier
 Adventure,2006,0,Movie,Sebastian Niemann,4.7,Sebastian Niemann
 Adventure,2006,0,Movie,Peter Hewitt,4.4,Peter Hewitt
 Adventure,2006,0,Movie,Tomy Wigand,4.3,Tomy Wigand
 Adventure,2007,0,Series,Tom Clegg,7.5,Tom Clegg
 Adventure,2007,0,Movie,David Yates,7.5,David Yates
 Adventure,2007,0,Movie,Francis Lawrence,7.2,Francis Lawrence
 Adventure,2007,0,Movie,Yukiyo Teramoto,7.0,Yukiyo Teramoto
 Adventure,2007,0,Movie,Takahiro Imamura,7.0,Takahiro Imamura
 Adventure,2007,0,Movie,Michael Bay,7.0,Michael Bay
 Adventure,2007,0,Movie,Tensai Okamura,6.7,Tensai Okamura
 Adventure,2007,0,Movie,Gary Trousdale,6.4,Gary Trousdale
 Adventure,2007,0,Movie,Greg McLean,6.2,Greg McLean
 Adventure,2007,0,Movie,Robert Zemeckis,6.2,Robert Zemeckis
 Adventure,2007,0,Movie,Sam Raimi,6.2,Sam Raimi
 Adventure,2007,0,Movie,"Steve Hickner, Simon J. Smith",6.1,Steve Hickner
 Adventure,2007,0,Movie,"Chris Miller, Raman Hui",6.1,Chris Miller
 Adventure,2007,0,Movie,Luc Besson,6.0,Luc Besson
 Adventure,2007,0,Movie,Pierre Aknine,5.6,Pierre Aknine
 Adventure,2007,0,Movie,Tim Story,5.6,Tim Story
 Adventure,2007,0,Movie,Marcus Nispel,5.4,Marcus Nispel
 Adventure,2007,0,Movie,"Greg Strause, Colin Strause",4.7,Greg Strause
 Adventure,2007,0,Movie,"Dino Athanassiou, Yvette Kaplan, Paul Bolger, Greg Tiernan",4.5,Dino Athanassiou
 Adventure,2007,0,Movie,"Mark A.Z. Dippé, Kyung Ho Lee",4.4,Mark A.Z. Dippé
 Adventure,2008,0,Movie,Jon Favreau,7.9,Jon Favreau
 Adventure,2008,0,Movie,"John Stevenson, Mark Osborne",7.5,John Stevenson
 Adventure,2008,0,Movie,Jee-woon Kim,7.3,Jee-woon Kim
 Adventure,2008,0,Movie,Guillermo del Toro,7.0,Guillermo del Toro
 Adventure,2008,0,Movie,Ayumu Watanabe,6.766666666666667,Ayumu Watanabe
 Adventure,2008,0,Movie,Louis Leterrier,6.7,Louis Leterrier
 Adventure,2008,0,Movie,Rob Minkoff,6.6,Rob Minkoff
 Adventure,2008,0,Movie,Marc Forster,6.6,Marc Forster
 Adventure,2008,0,Series,Benny Chan,6.6,Benny Chan
 Adventure,2008,0,Movie,Hirotsugu Kawasaki,6.6,Hirotsugu Kawasaki
 Adventure,2008,0,Movie,"Eric Darnell, Tom McGrath",6.6,Eric Darnell
 Adventure,2008,0,Movie,Benny Chan,6.6,Benny Chan
 Adventure,2008,0,Movie,Mark Waters,6.5,Mark Waters
 Adventure,2008,0,Movie,Peter Segal,6.5,Peter Segal
 Adventure,2008,0,Movie,Toshiyuki Tsuru,6.5,Toshiyuki Tsuru
 Adventure,2008,0,Movie,"Sam Fell, Robert Stevenhagen",6.1,Sam Fell
 Adventure,2008,0,Movie,Steven Spielberg,6.1,Steven Spielberg
 Adventure,2008,0,Movie,"Lilly Wachowski, Lana Wachowski",6.0,Lilly Wachowski
 Adventure,2008,0,Movie,John Erick Dowdle,5.9,John Erick Dowdle
 Adventure,2008,0,Movie,Eric Brevig,5.8,Eric Brevig
 Adventure,2008,0,Movie,Andy Tennant,5.7,Andy Tennant
 Adventure,2008,0,Movie,Rob Cohen,5.2,Rob Cohen
 Adventure,2008,0,Movie,Roland Emmerich,5.1,Roland Emmerich
 Adventure,2008,0,Movie,"Mark A.Z. Dippé, Eondeok Han",4.4,Mark A.Z. Dippé
 Adventure,2008,0,Movie,Uwe Boll,3.8,Uwe Boll
 Adventure,2009,0,Movie,J.J. Abrams,7.9,J.J. Abrams
 Adventure,2009,0,Movie,Hayao Miyazaki,7.7,Hayao Miyazaki
 Adventure,2009,0,Movie,David Yates,7.6,David Yates
 Adventure,2009,0,Movie,Guy Ritchie,7.6,Guy Ritchie
 Adventure,2009,0,Movie,Munehisa Sakai,7.6,Munehisa Sakai
 Adventure,2009,0,Movie,Daniel Monzón,7.6,Daniel Monzón
 Adventure,2009,0,Movie,"Ron Clements, John Musker",7.1,Ron Clements
 Adventure,2009,0,Movie,Hajime Kamegaki,6.9,Hajime Kamegaki
 Adventure,2009,0,Movie,"Christopher Miller, Phil Lord",6.9,Christopher Miller
 Adventure,2009,0,Movie,"Carlos Saldanha, Mike Thurmeier",6.9,Carlos Saldanha
 Adventure,2009,0,Movie,"Koichi Sakamoto, William Winckler",6.7,Koichi Sakamoto
 Adventure,2009,0,Movie,Dong-hoon Choi,6.6,Dong-hoon Choi
 Adventure,2009,0,Movie,Shigeo Koshi,6.6,Shigeo Koshi
 Adventure,2009,0,Movie,"Jaume Balagueró, Paco Plaza",6.5,Jaume Balagueró
 Adventure,2009,0,Movie,Sam Raimi,6.5,Sam Raimi
 Adventure,2009,0,Movie,"Gabriel Riva Palacio Alatriste, Rodolfo Riva Palacio Alatriste",6.1,Gabriel Riva Palacio Alatriste
 Adventure,2009,0,Movie,Michael Bay,6.0,Michael Bay
 Adventure,2009,0,Movie,"Jorge Blanco, Javier Abad, Marcos Martínez",6.0,Jorge Blanco
 Adventure,2009,0,Movie,Roland Emmerich,5.8,Roland Emmerich
 Adventure,2009,0,Movie,SABU,5.8,SABU
 Adventure,2009,0,Movie,Stephen Sommers,5.8,Stephen Sommers
 Adventure,2009,0,Movie,Paul Weitz,5.8,Paul Weitz
 Adventure,2009,0,Movie,Jeong-won Shin,5.7,Jeong-won Shin
 Adventure,2009,0,Movie,Michael Herbig,5.5,Michael Herbig
 Adventure,2009,0,Movie,Brad Silberling,5.3,Brad Silberling
 Adventure,2009,0,Movie,"Kasia Adamik, Agnieszka Holland",4.9,Kasia Adamik
 Adventure,2009,0,Movie,Mark A.Z. Dippé,4.2,Mark A.Z. Dippé
 Adventure,2010,0,Movie,Christopher Nolan,8.8,Christopher Nolan
 Adventure,2010,0,Movie,Lee Unkrich,8.2,Lee Unkrich
 Adventure,2010,0,Movie,J.L. Topkis,8.1,J.L. Topkis
 Adventure,2010,0,Movie,"Dean DeBlois, Chris Sanders",8.1,Dean DeBlois
 Adventure,2010,0,Series,Tom Owens,7.7,Tom Owens
 Adventure,2010,0,Movie,Tom Clegg,7.3,Tom Clegg
 Adventure,2010,0,Movie,Jon Favreau,7.0,Jon Favreau
 Adventure,2010,0,Movie,Zack Snyder,6.9,Zack Snyder
 Adventure,2010,0,Movie,"Albert Hughes, Allen Hughes",6.9,Albert Hughes
 Adventure,2010,0,Movie,Sam Liu,6.8,Sam Liu
 Adventure,2010,0,Movie,Joe Carnahan,6.7,Joe Carnahan
 Adventure,2010,0,Movie,Ridley Scott,6.6,Ridley Scott
 Adventure,2010,0,Movie,Kôzô Kusuba,6.5,Kôzô Kusuba
 Adventure,2010,0,Movie,Tetsurô Amino,6.5,Tetsurô Amino
 Adventure,2010,0,Movie,Sylvester Stallone,6.5,Sylvester Stallone
 Adventure,2010,0,Movie,Nimród Antal,6.4,Nimród Antal
 Adventure,2010,0,Movie,Sylvain White,6.3,Sylvain White
 Adventure,2010,0,Movie,Mike Mitchell,6.3,Mike Mitchell
 Adventure,2010,0,Series,Maria Lindberg,6.1,Maria Lindberg
 Adventure,2010,0,Movie,Paul W.S. Anderson,5.8,Paul W.S. Anderson
 Adventure,2010,0,Movie,Louis Leterrier,5.8,Louis Leterrier
 Adventure,2010,0,Movie,Luc Besson,5.5,Luc Besson
 Adventure,2010,0,Movie,"Ben Gluck, Anthony Bell",5.2,Ben Gluck
 Adventure,2010,0,Movie,Greg Tiernan,5.0,Greg Tiernan
 Adventure,2010,0,Movie,David Slade,5.0,David Slade
 Adventure,2010,0,Movie,Eric Brevig,4.6,Eric Brevig
 Adventure,2010,0,Movie,Brad Peyton,4.3,Brad Peyton
 Adventure,2010,0,Movie,M. Night Shyamalan,4.0,M. Night Shyamalan
 Adventure,2011,0,Movie,Naoko Yamada,7.6,Naoko Yamada
 Adventure,2011,0,Movie,Guy Ritchie,7.5,Guy Ritchie
 Adventure,2011,0,Movie,Yukiyo Teramoto,7.4,Yukiyo Teramoto
 Adventure,2011,0,Movie,Justin Lin,7.3,Justin Lin
 Adventure,2011,0,Movie,Steven Spielberg,7.25,Steven Spielberg
 Adventure,2011,0,Movie,Makoto Shinkai,7.2,Makoto Shinkai
 Adventure,2011,0,Movie,Jennifer Yuh Nelson,7.2,Jennifer Yuh Nelson
 Adventure,2011,0,Movie,Gore Verbinski,7.2,Gore Verbinski
 Adventure,2011,0,Movie,"Barry Cook, Sarah Smith",7.1,Barry Cook
 Adventure,2011,0,Movie,Carlos Saldanha,6.9,Carlos Saldanha
 Adventure,2011,0,Movie,Joe Wright,6.8,Joe Wright
 Adventure,2011,0,Movie,Bibo Bergeron,6.7,Bibo Bergeron
 Adventure,2011,0,Movie,Chris Miller,6.6,Chris Miller
 Adventure,2011,0,Movie,Oliver Parker,6.3,Oliver Parker
 Adventure,2011,0,Movie,Sam Liu,6.3,Sam Liu
 Adventure,2011,0,Movie,Michael Bay,6.2,Michael Bay
 Adventure,2011,0,Movie,Kevin Macdonald,6.2,Kevin Macdonald
 Adventure,2011,0,Movie,Zack Snyder,6.0,Zack Snyder
 Adventure,2011,0,Movie,"George Miller, David Peers, Gary Eck",5.9,George Miller
 Adventure,2011,0,Movie,Alister Grierson,5.9,Alister Grierson
 Adventure,2011,0,Movie,Takashi Miike,5.8,Takashi Miike
 Adventure,2011,0,Movie,Paul W.S. Anderson,5.7,Paul W.S. Anderson
 Adventure,2011,0,Movie,"Eric Tosti, David Alaux",5.6,Eric Tosti
 Adventure,2011,0,Movie,Martin Campbell,5.5,Martin Campbell
 Adventure,2011,0,Movie,Tanit Jitnukul,5.5,Tanit Jitnukul
 Adventure,2011,0,Movie,Dominic Sena,5.4,Dominic Sena
 Adventure,2011,0,Movie,Raja Gosnell,5.4,Raja Gosnell
 Adventure,2011,0,Movie,Christian Ditter,5.4,Christian Ditter
 Adventure,2011,0,Movie,Tim Hill,5.4,Tim Hill
 Adventure,2011,0,Movie,Marcus Nispel,5.2,Marcus Nispel
 Adventure,2011,0,Movie,Cody Cameron,5.1,Cody Cameron
 Adventure,2011,0,Movie,Chris Gorak,4.9,Chris Gorak
 Adventure,2011,0,Movie,Satyajit Bhatkal,4.0,Satyajit Bhatkal
 Adventure,2011,0,Movie,Robert Rodriguez,3.5,Robert Rodriguez
 Adventure,2012,0,Movie,Christopher Nolan,8.4,Christopher Nolan
 Adventure,2012,0,Movie,Joss Whedon,8.0,Joss Whedon
 Adventure,2012,0,Movie,Kenji Kamiyama,8.0,Kenji Kamiyama
 Adventure,2012,0,Movie,Tatsuya Nagamine,7.9,Tatsuya Nagamine
 Adventure,2012,0,Movie,Toshiyuki Kubooka,7.699999999999999,Toshiyuki Kubooka
 Adventure,2012,0,Movie,Hiromasa Yonebayashi,7.6,Hiromasa Yonebayashi
 Adventure,2012,0,Movie,Keishi Ohtomo,7.5,Keishi Ohtomo
 Adventure,2012,0,Movie,Noriyuki Abe,7.4,Noriyuki Abe
 Adventure,2012,0,Movie,Ermek Tursunov,7.3,Ermek Tursunov
 Adventure,2012,0,Movie,Hiroyuki Okiura,7.3,Hiroyuki Okiura
 Adventure,2012,0,Movie,Peter Ramsey,7.3,Peter Ramsey
 Adventure,2012,0,Movie,Gary Ross,7.2,Gary Ross
 Adventure,2012,0,Movie,Atsushi Takahashi,7.2,Atsushi Takahashi
 Adventure,2012,0,Movie,Masaya Fujimori,7.1,Masaya Fujimori
 Adventure,2012,0,Movie,"Rémi Bezançon, Jean-Christophe Lie",7.0,Rémi Bezançon
 Adventure,2012,0,Movie,"Sam Fell, Chris Butler",7.0,Sam Fell
 Adventure,2012,0,Movie,Kazuya Murata,7.0,Kazuya Murata
 Adventure,2012,0,Movie,Marc Webb,6.9,Marc Webb
 Adventure,2012,0,Movie,Barry Sonnenfeld,6.8,Barry Sonnenfeld
 Adventure,2012,0,Movie,"Eric Darnell, Conrad Vernon, Tom McGrath",6.8,Eric Darnell
 Adventure,2012,0,Movie,Arnab Chaudhuri,6.8,Arnab Chaudhuri
 Adventure,2012,0,Series,Jamie Mitchell,6.7,Jamie Mitchell
 Adventure,2012,0,Movie,Kôzô Kusuba,6.7,Kôzô Kusuba
 Adventure,2012,0,Movie,"Jeff Newitt, Peter Lord",6.7,Jeff Newitt
 Adventure,2012,0,Movie,Simon West,6.6,Simon West
 Adventure,2012,0,Movie,Chi-Leung Law,6.6,Chi-Leung Law
 Adventure,2012,0,Movie,Tony Gilroy,6.6,Tony Gilroy
 Adventure,2012,0,Movie,"Mike Thurmeier, Steve Martino",6.5,Mike Thurmeier
 Adventure,2012,0,Movie,"Scott Waugh, Mike McCoy",6.5,Scott Waugh
 Adventure,2012,0,Movie,"Kyle Balda, Chris Renaud",6.4,Kyle Balda
 Adventure,2012,0,Movie,Len Wiseman,6.3,Len Wiseman
 Adventure,2012,0,Series,Stuart Beattie,6.2,Stuart Beattie
 Adventure,2012,0,Movie,Stephen Fung,6.15,Stephen Fung
 Adventure,2012,0,Movie,Rupert Sanders,6.1,Rupert Sanders
 Adventure,2012,0,Movie,Naoyoshi Shiotani,6.1,Naoyoshi Shiotani
 Adventure,2012,0,Movie,M.J. Bassett,6.1,M.J. Bassett
 Adventure,2012,0,Movie,"Mimi Maynard, Ben Stassen",6.0,Mimi Maynard
 Adventure,2012,0,Movie,Heitor Dhalia,5.9,Heitor Dhalia
 Adventure,2012,0,Movie,Peter Berg,5.8,Peter Berg
 Adventure,2012,0,Movie,Wayne Thornley,5.8,Wayne Thornley
