Genre,Date,X,Y
 Romance,2001,Luis Mandoki,5.6
 Romance,2001,Adam Shankman,5.3
 Romance,2001,Charlotte Sachs Bostrup,5.2
 Romance,2001,Johan Nijenhuis,4.6
 Romance,2002,Jean-Pierre Jeunet,8.3
 Romance,2002,Yôji Yamada,8.1
 Romance,2002,Adam Shankman,7.4
 Romance,2002,Dominik Graf,7.1
 Romance,2002,François Ozon,7.1
 Romance,2002,Steven Shainberg,7.0
 Romance,2002,Paul Weitz,7.0
 Romance,2002,Matteo Garrone,7.0
 Romance,2002, Chris Weitz,7.0
 Romance,2002,Ivan Sen,7.0
 Romance,2002,Gábor Herendi,6.9
 Romance,2002,Gregor Schnitzler,6.8
 Romance,2002, Johnnie To,6.7
 Romance,2002,Ka-Fai Wai,6.7
 Romance,2002,Joel Zwick,6.6
 Romance,2002,Tanuja Chandra,6.5
 Romance,2002,Walt Becker,6.4
 Romance,2002,Marc Lawrence,6.1
 Romance,2002,Steven Brill,5.8
 Romance,2002,Young-Joo Byun,5.8
 Romance,2002,John Stockwell,5.7
 Romance,2002,Michael Lehmann,5.6
 Romance,2002,Kaige Chen,5.5
 Romance,2002,Wayne Wang,5.3
 Romance,2002,Roger Kumble,5.2
 Romance,2002,Juan José Jusid,5.1
 Romance,2002,Guy Ritchie,3.6
 Romance,2003,Nikkhil Advani,8.0
 Romance,2003,Pedro Almodóvar,7.9
 Romance,2003,Jae-young Kwak,7.8
 Romance,2003,Richard Curtis,7.6
 Romance,2003,Ondrej Trojan,7.6
 Romance,2003,Isabel Coixet,7.5
 Romance,2003,Isshin Inudô,7.4
 Romance,2003,Peter Sollett,7.2
 Romance,2003,Sujoy Ghosh,7.2
 Romance,2003,Jon Favreau,7.0
 Romance,2003,Hani Khalifa,7.0
 Romance,2003,V.V. Vinayak,7.0
 Romance,2003,Tim Fywell,6.9
 Romance,2003,Bob Odenkirk,6.8
 Romance,2003,P.J. Hogan,6.8
 Romance,2003,Kyeong-hyeong Kim,6.7
 Romance,2003,Nancy Meyers,6.7
 Romance,2003,Aziz Mirza,6.6
 Romance,2003,Jeong-wook Lee,6.6
 Romance,2003,Yukihiko Tsutsumi,6.4
 Romance,2003,Gabriele Muccino,6.4
 Romance,2003,Donald Petrie,6.4
 Romance,2003,Sang-soo Im,6.3
 Romance,2003,Christine Jeffs,6.3
 Romance,2003,Noémie Lvovsky,6.3
 Romance,2003, Joel Coen,6.2
 Romance,2003,Ethan Coen,6.2
 Romance,2003,Magnus Martens,6.1
 Romance,2003,Allan Arkush,6.1
 Romance,2003,Ken Ghosh,6.0
 Romance,2003,Richard Berry,6.0
 Romance,2003,Dennie Gordon,5.8
 Romance,2003,Shawn Levy,5.5
 Romance,2003,Dante Lam,5.5
 Romance,2003, Johnnie To,5.4
 Romance,2003,Ka-Fai Wai,5.4
 Romance,2003,Bryan Lewis,5.2
 Romance,2004,Michel Gondry,8.3
 Romance,2004,John H. Lee,8.2
 Romance,2004,Tim Burton,8.0
 Romance,2004,Nobuhiro Doi,7.9
 Romance,2004,Farhan Akhtar,7.9
 Romance,2004,Nick Cassavetes,7.8
 Romance,2004,Denys Arcand,7.6
 Romance,2004,Yann Samuell,7.6
 Romance,2004,Paolo Sorrentino,7.5
 Romance,2004,Toshiya Shinohara,7.5
 Romance,2004,Hans Weingartner,7.5
 Romance,2004,Kay Pollak,7.5
 Romance,2004,Steven Spielberg,7.4
 Romance,2004,Joel Schumacher,7.2
 Romance,2004,Bernardo Bertolucci,7.2
 Romance,2004,Mike Nichols,7.2
 Romance,2004,Isao Yukisada,7.2
 Romance,2004,Patrice Leconte,7.0
 Romance,2004, Makoto Shinkai,7.0
 Romance,2004,Yoshio Suzuki,7.0
 Romance,2004,Hyeong-jun Bae,7.0
 Romance,2004,Farah Khan,7.0
 Romance,2004,Peter Webber,6.9
 Romance,2004,Peter Segal,6.8
 Romance,2004,Sylvia Chang,6.6
 Romance,2004,Tetsuo Shinohara,6.5
 Romance,2004,James L. Brooks,6.4
 Romance,2004,Tae-gyun Kim,6.3
 Romance,2004,Richard Loncraine,6.3
 Romance,2004,Jay Roach,6.3
 Romance,2004,Carlo Verdone,6.2
 Romance,2004,Charles Shyer,6.2
 Romance,2004,Gary Winick,6.2
 Romance,2004,Wael Ihsan,6.2
 Romance,2004,Andy Cadiff,6.1
 Romance,2004,Beeban Kidron,6.0
 Romance,2004,John Boorman,6.0
 Romance,2004,John Hamburg,6.0
 Romance,2004,Mark Rosman,5.9
 Romance,2004,Todd Bartoo,5.8
 Romance,2004,Bruno Garcia,5.8
 Romance,2004,Pieter Kramer,5.8
 Romance,2004,Jeff Nathanson,5.6
 Romance,2004,Robert Luketic,5.6
 Romance,2004,Hella Joof,5.6
 Romance,2004,Ken Ghosh,5.5
 Romance,2004,Lars Montag,5.5
 Romance,2004,Dennie Gordon,5.0
 Romance,2004,Ali Ragab,4.7
 Romance,2005,Joe Wright,7.8
 Romance,2005,James Mangold,7.8
 Romance,2005,Komgrit Triwimol,7.8
 Romance,2005,Alexander Payne,7.5
 Romance,2005,Yimou Zhang,7.5
 Romance,2005,Fernando Meirelles,7.4
 Romance,2005, Tim Burton,7.3
 Romance,2005,Chandan Arora,7.3
 Romance,2005,Mike Johnson,7.3
 Romance,2005,Hiroyuki Morita,7.2
 Romance,2005,Peter Jackson,7.2
 Romance,2005,Judd Apatow,7.1
 Romance,2005,Lasse Hallström,7.0
 Romance,2005,Eric Khoo,7.0
 Romance,2005,Jin-pyo Park,7.0
 Romance,2005,David Dobkin,6.9
 Romance,2005,Kazuyuki Izutsu,6.8
 Romance,2005,Mark Waters,6.7
 Romance,2005,Nigel Cole,6.6
 Romance,2005,Rohan Sippy,6.6
 Romance,2005,Kae-Byeok Lee,6.6
 Romance,2005,Wael Ihsan,6.6
 Romance,2005,Yoshiyuki Tomino,6.6
 Romance,2005,Andy Tennant,6.6
 Romance,2005,Ken Kwapis,6.5
 Romance,2005,Amol Palekar,6.5
 Romance,2005,Jae-rim Han,6.4
 Romance,2005,Cameron Crowe,6.4
 Romance,2005,Rick Elgood,6.4
 Romance,2005, Don Letts,6.4
 Romance,2005,Curtis Hanson,6.4
 Romance,2005,Isshin Inudô,6.3
 Romance,2005,Emilio Maillé,6.3
 Romance,2005,Clare Kilner,6.2
 Romance,2005,Roger Kumble,6.2
 Romance,2005,Doris Dörrie,6.2
 Romance,2005,Robert Luketic,5.6
 Romance,2005,Sunil Soraya,5.6
 Romance,2005,Mark Rosman,5.5
 Romance,2005,Rob Reiner,5.5
 Romance,2005,Morten Arnfred,5.4
 Romance,2005,Angela Robinson,5.3
 Romance,2005,Steve Rash,5.1
 Romance,2005,Nora Ephron,4.8
 Romance,2005,Brian Levant,4.7
 Romance,2006,Ang Lee,7.7
 Romance,2006,Mamoru Hosoda,7.7
 Romance,2006,Nithiwat Tharatorn,7.6
 Romance,2006,Guillaume Canet,7.5
 Romance,2006,Marc Forster,7.5
 Romance,2006,Geun-shik Jo,7.3
 Romance,2006,Norihiro Koizumi,7.2
 Romance,2006,Kôki Mitani,7.1
 Romance,2006,Ridley Scott,7.0
 Romance,2006,Nancy Meyers,6.9
 Romance,2006, Priyadarshan,6.8
 Romance,2006,Alejandro Agresti,6.8
 Romance,2006,Kookie Gulati,6.8
 Romance,2006,Terrence Malick,6.7
 Romance,2006,Saket Chaudhary,6.7
 Romance,2006,Yong-hwa Kim,6.7
 Romance,2006, David Bowers,6.6
 Romance,2006,Sooraj R. Barjatya,6.6
 Romance,2006,Sam Fell,6.6
 Romance,2006,Roland Suso Richter,6.6
 Romance,2006,Anne Fletcher,6.5
 Romance,2006,Wayne Wang,6.5
 Romance,2006,Steven Shainberg,6.5
 Romance,2006,Sofia Coppola,6.5
 Romance,2006, Warren Coleman,6.400000000000001
 Romance,2006,George Miller,6.400000000000001
 Romance,2006, Judy Morris,6.400000000000001
 Romance,2006,Jae-gon Son,6.4
 Romance,2006,Frank Coraci,6.4
 Romance,2006,Nick Hurran,6.3
 Romance,2006,Andy Fickman,6.3
 Romance,2006,Kentarô Ohtani,6.1
 Romance,2006,Karan Johar,6.1
 Romance,2006,Sorin Dan Mihalcescu,6.0
 Romance,2006,Betty Thomas,5.8
 Romance,2006,Peyton Reed,5.8
 Romance,2006,Nicole Holofcener,5.7
 Romance,2006,Tom Dey,5.6
 Romance,2006,John Moore,5.5
 Romance,2006,Elizabeth Allen Rosenbaum,5.3
 Romance,2006,Jorgo Papavassiliou,5.3
 Romance,2006,Paul Feig,5.3
 Romance,2006,Anette Winblad,4.7
 Romance,2006,Catherine Cyran,4.4
 Romance,2007,Imtiaz Ali,7.9
 Romance,2007,Matthew Vaughn,7.6
 Romance,2007,Makoto Shinkai,7.6
 Romance,2007,Takehiko Shinjo,7.5
 Romance,2007,Michèle Ohayon,7.5
 Romance,2007,John Curran,7.5
 Romance,2007,Jay Chou,7.5
 Romance,2007,Ang Lee,7.5
 Romance,2007,Todd Field,7.5
 Romance,2007,Cathy Garcia-Molina,7.4
 Romance,2007,Anurag Basu,7.4
 Romance,2007,Asger Leth,7.1
 Romance,2007,Vipul Amrutlal Shah,7.1
 Romance,2007, Milos Loncarevic,7.1
 Romance,2007,Richard LaGravenese,7.0
 Romance,2007,Natsuki Imai,7.0
 Romance,2007,Yimou Zhang,7.0
 Romance,2007,Gábor Herendi,6.9
 Romance,2007,Anees Bazmee,6.9
 Romance,2007,Judd Apatow,6.9
 Romance,2007,Yukihiko Tsutsumi,6.7
 Romance,2007,Farah Khan,6.7
 Romance,2007,Adam Shankman,6.6
 Romance,2007,Marc Lawrence,6.5
 Romance,2007,Maryo J. de los Reyes,6.5
 Romance,2007,Komgrit Triwimol,6.4
 Romance,2007,Preston A. Whitmore II,6.3
 Romance,2007,Scott Hicks,6.3
 Romance,2007,Alek Keshishian,6.2
 Romance,2007,Tae-yun Yoon,6.1
 Romance,2007,Reema Kagti,6.1
 Romance,2007,Susannah Grant,6.0
 Romance,2007,Dennis Dugan,5.9
 Romance,2007, Peter Farrelly,5.8
 Romance,2007,Bobby Farrelly,5.8
 Romance,2007,Vivian Naefe,5.8
 Romance,2007,Paprika Steen,5.7
 Romance,2007,Michael Ian Black,5.6
 Romance,2007,Mark Helfrich,5.6
 Romance,2007,Sylvain White,5.5
 Romance,2007,Ken Kwapis,5.3
 Romance,2007,Lasse Spang Olsen,5.2
 Romance,2007,Milan Luthria,4.2
 Romance,2007,Brian Robbins,4.1
 Romance,2008, Danny Boyle,8.0
 Romance,2008,Loveleen Tandan,8.0
 Romance,2008,Tomas Alfredson,7.900000000000001
 Romance,2008,Horatiu Malaele,7.9
 Romance,2008,Angelica Page,7.9
 Romance,2008, Tony Torn,7.9
 Romance,2008,Joe Wright,7.8
 Romance,2008,David Fincher,7.8
 Romance,2008,Ashutosh Gowariker,7.6
 Romance,2008,Abbas Tyrewala,7.5
 Romance,2008,Yew Kwang Han,7.4
 Romance,2008,Kongdej Jaturanrasamee,7.4
 Romance,2008,Daniel Ribeiro,7.1
 Romance,2008,Dany Boon,7.1
 Romance,2008,Lucía Puenzo,7.1
 Romance,2008,Kentarô Ohtani,7.1
 Romance,2008,Ha Yoo,7.1
 Romance,2008,Nicholas Stoller,7.1
 Romance,2008,Woody Allen,7.1
 Romance,2008,Adam Brooks,7.1
 Romance,2008,Katsuhide Motoki,7.0
 Romance,2008,Philippe Aractingi,7.0
 Romance,2008,Hanung Bramantyo,7.0
 Romance,2008,Kar-Wai Wong,7.0
 Romance,2008,Avi Nesher,7.0
 Romance,2008,Ella Lemhagen,6.9
 Romance,2008,Tobi Baumann,6.9
 Romance,2008,Saul Dibb,6.9
 Romance,2008, Veysel Aslan,6.8
 Romance,2008,Xiaogang Feng,6.8
 Romance,2008,Peyton Reed,6.8
 Romance,2008,Çagan Irmak,6.8
 Romance,2008,David Koepp,6.7
 Romance,2008,Cathy Garcia-Molina,6.7
 Romance,2008,Mark Palansky,6.7
 Romance,2008,Justin Chadwick,6.7
 Romance,2008,Tetsurô Amino,6.6
 Romance,2008,Kevin Smith,6.5
 Romance,2008,Yun-su Jeon,6.5
 Romance,2008,Alex Kendrick,6.5
 Romance,2008,Tarun Mansukhani,6.5
 Romance,2008,Sean Anders,6.5
 Romance,2008,Phyllida Lloyd,6.4
 Romance,2008,Gurinder Chadha,6.3
 Romance,2008,Nami Iguchi,6.3
 Romance,2008,Jon M. Chu,6.2
 Romance,2008,Sanaa Hamri,6.2
 Romance,2008,Frédéric Berthe,6.1
 Romance,2008,Anne Fletcher,6.1
 Romance,2008,Nick Moore,6.1
 Romance,2008,George C. Wolfe,6.0
 Romance,2008,Paul Weiland,5.9
 Romance,2008,Kamal Sahni,5.8
 Romance,2008,Mohamed Yassin,5.7
 Romance,2008,Seth Gordon,5.7
 Romance,2008,Andy Tennant,5.7
 Romance,2008,Michael Patrick King,5.6
 Romance,2008,Malcolm D. Lee,5.5
 Romance,2008,Fred Wolf,5.5
 Romance,2008,Yun-su Chong,5.5
 Romance,2008,Aziz Mirza,5.2
 Romance,2008,Catherine Hardwicke,5.2
 Romance,2008,Catherine Cyran,4.2
 Romance,2008,Enrico Oldoini,3.2
 Romance,2009,Sion Sono,8.1
 Romance,2009,Alon Gur Arye,7.7
 Romance,2009,Ayan Mukherjee,7.6
 Romance,2009,Stephen Daldry,7.6
 Romance,2009,Fen-fen Cheng,7.5
 Romance,2009,Jason Reitman,7.4
 Romance,2009,Sam Mendes,7.3
 Romance,2009,Takehiko Shinjo,7.2
 Romance,2009,Adisorn Trisirikasem,7.2
 Romance,2009,Ahmed El Gendy,7.2
 Romance,2009,Woody Allen,7.1
 Romance,2009, John Musker,7.1
 Romance,2009,Ron Clements,7.1
 Romance,2009,Chan-wook Park,7.1
 Romance,2009,Nora Ephron,7.0
 Romance,2009,John Hamburg,7.0
 Romance,2009,Yuri Kanchiku,7.0
 Romance,2009,Somkait Vituranich,6.7
 Romance,2009,Shin-woo Park,6.6
 Romance,2009,Jin-pyo Park,6.6
 Romance,2009,Nils Malmros,6.5
 Romance,2009,Nancy Meyers,6.5
 Romance,2009,Burr Steers,6.4
 Romance,2009,José Alvarenga Jr.,6.4
 Romance,2009,Tomás Masín,6.4
 Romance,2009,Ken Kwapis,6.4
 Romance,2009,Rajkumar Santoshi,6.4
 Romance,2009,Robert Luketic,6.4
 Romance,2009, Ricky Gervais,6.4
 Romance,2009,Matthew Robinson,6.4
 Romance,2009,Terra Shin,6.3
 Romance,2009,Todd Graff,6.3
 Romance,2009,Bart Freundlich,6.3
 Romance,2009,Fausto Brizzi,6.2
 Romance,2009,Tony Gilroy,6.1
 Romance,2009,Bill Duke,6.1
 Romance,2009,Rob Marshall,5.8
 Romance,2009,Mark Waters,5.8
 Romance,2009,Jann Turner,5.8
 Romance,2009,Dénes Orosz,5.8
 Romance,2009,Brandon Camp,5.7
 Romance,2009,Andrew Lau,5.6
 Romance,2009,Ekachai Uekrongtham,5.3
 Romance,2009,Vicky Jenson,5.3
 Romance,2009,Wael Ihsan,5.2
 Romance,2009,Vlad Lanne,5.2
 Romance,2009,Kevin Tancharoen,5.1
 Romance,2009,Steve Shill,5.0
 Romance,2009, Agnieszka Holland,4.9
 Romance,2009,Kasia Adamik,4.9
 Romance,2009,Marc Lawrence,4.9
 Romance,2009,Lara Shapiro,4.8
 Romance,2009,Phil Traill,4.8
 Romance,2009,Chris Weitz,4.7
 Romance,2009,Robert Rodriguez,4.7
 Romance,2009,Ashutosh Gowariker,4.6
 Romance,2009,Riccardo Donna,4.6
 Romance,2009,Volfango De Biasi,4.4
 Romance,2009,Prem Soni,3.5
 Romance,2009,Ishaan Trivedi,2.9
 Romance,2010,Yasuhiro Takemoto,8.1
 Romance,2010, Tatsuya Ishihara,8.1
 Romance,2010,J.L. Topkis,8.1
 Romance,2010,Rob Reiner,7.7
 Romance,2010,Tom Ford,7.6
 Romance,2010,Edgar Wright,7.5
 Romance,2010,Banjong Pisanthanakun,7.5
 Romance,2010,Lisa Loves,7.4
 Romance,2010,Ferzan Ozpetek,7.3
 Romance,2010,Jean-Marc Vallée,7.3
 Romance,2010,Paul Haggis,7.3
 Romance,2010,Zsombor Dyga,7.3
 Romance,2010,Daoud Abdel Sayed,7.3
 Romance,2010,Abhishek Chaubey,7.3
 Romance,2010,Ho-Cheung Pang,7.2
 Romance,2010,Pedro Almodóvar,7.2
 Romance,2010,Nicholas Fackler,7.1
 Romance,2010,Ryan Fleck,7.1
 Romance,2010,Sang-il Lee,7.1
 Romance,2010,Xavier Dolan,7.1
 Romance,2010, Anna Boden,7.1
 Romance,2010,Allen Coulter,7.1
 Romance,2010,Naoto Kumazawa,7.0
 Romance,2010,Lisa Cholodenko,7.0
 Romance,2010,Will Gluck,7.0
 Romance,2010,Pascal Chaumeil,6.7
 Romance,2010,Edward Zwick,6.7
 Romance,2010,Sang-soo Hong,6.7
 Romance,2010,Takeshi Kobayashi,6.7
 Romance,2010,Hyun-seok Kim,6.6
 Romance,2010,Julie Bertuccelli,6.6
 Romance,2010,Roger Michell,6.5
 Romance,2010,John Stockwell,6.5
 Romance,2010,Anand Tucker,6.5
 Romance,2010,Bertrand Tavernier,6.5
 Romance,2010,Greg Berlanti,6.5
 Romance,2010,Gary Winick,6.5
 Romance,2010,You-Jeong Jang,6.5
 Romance,2010,Steve Antin,6.4
 Romance,2010,Clint Eastwood,6.4
 Romance,2010,Dae-woo Kim,6.4
 Romance,2010,Khalid Marie,6.4
 Romance,2010,Burr Steers,6.4
 Romance,2010,Jim Field Smith,6.4
 Romance,2010,Shawn Levy,6.3
 Romance,2010,Andrew Jarecki,6.3
 Romance,2010,Tova Magnusson,6.3
 Romance,2010,Atom Egoyan,6.3
 Romance,2010,Woody Allen,6.3
 Romance,2010,Mike Mitchell,6.3
 Romance,2010,Lasse Hallström,6.3
 Romance,2010,Jon M. Chu,6.2
 Romance,2010,Dennis Gansel,6.2
 Romance,2010, Josh Gordon,6.1
 Romance,2010,Julio Medem,6.1
 Romance,2010,Will Speck,6.1
 Romance,2010,Florian Henckel von Donnersmarck,6.0
 Romance,2010,Hans Canosa,6.0
 Romance,2010, Max Giwa,5.9
 Romance,2010,Dania Pasquini,5.9
 Romance,2010,Ryan Murphy,5.8
 Romance,2010,Gabriele Muccino,5.8
 Romance,2010,Garry Marshall,5.7
 Romance,2010,Andy Tennant,5.6
 Romance,2010,Punit Malhotra,5.6
 Romance,2010,Christopher Thompson,5.6
 Romance,2010,Robert Luketic,5.5
 Romance,2010,Paul Weitz,5.5
 Romance,2010,James L. Brooks,5.4
 Romance,2010,Danish Aslam,5.2
 Romance,2010, Anthony Bell,5.2
 Romance,2010,Ben Gluck,5.2
 Romance,2010,David Slade,5.0
 Romance,2010,Tyler Perry,4.7
 Romance,2010,Chi Kai Fok,4.7
 Romance,2010,Catherine Cyran,4.6
 Romance,2010,Michael Patrick King,4.5
 Romance,2010,Vipul Amrutlal Shah,4.2
 Romance,2011,Edward Yang,8.4
 Romance,2011,Toru Kitahata,8.3
 Romance,2011, Hisashi Saitô,8.3
 Romance,2011,Woody Allen,7.7
 Romance,2011,Giddens Ko,7.6
 Romance,2011,Jonathan Levine,7.6
 Romance,2011,Nicholas Paul Ybarra,7.5
 Romance,2011,Chayanop Boonprakob,7.5
 Romance,2011,Derek Cianfrance,7.4
 Romance,2011,Gorô Miyazaki,7.4
 Romance,2011,Alexandru Maftei,7.3
 Romance,2011,Ömer Faruk Sorak,7.3
 Romance,2011,Cary Joji Fukunaga,7.3
 Romance,2011,Sharif Arafah,7.3
 Romance,2011,Juraj Herz,7.1
 Romance,2011,Jirí Vejdelek,7.1
 Romance,2011,Lone Scherfig,7.0
 Romance,2011, John Requa,7.0
 Romance,2011,Cláudio Torres,7.0
 Romance,2011,Glenn Ficarra,7.0
 Romance,2011,Radu Muntean,6.9
 Romance,2011,Jean-Pierre Améris,6.9
 Romance,2011,In-ho Hwang,6.9
 Romance,2011,Hitoshi Ône,6.8
 Romance,2011,Aanand L. Rai,6.8
 Romance,2011,Alexandra-Therese Keining,6.8
 Romance,2011,Sion Sono,6.8
 Romance,2011,Paul Feig,6.8
 Romance,2011,Andrew Lau,6.7
 Romance,2011,Tanya Wexler,6.7
 Romance,2011,Bibo Bergeron,6.7
 Romance,2011,Hua-Tao Teng,6.5
 Romance,2011,Clint Eastwood,6.5
 Romance,2011,Will Gluck,6.5
 Romance,2011,Dennis Dugan,6.4
 Romance,2011,Michael Damian,6.4
 Romance,2011,Ruel S. Bayani,6.3
 Romance,2011,Phil Traill,6.3
 Romance,2011,Michael Dowse,6.3
 Romance,2011,Rune Schjøtt,6.3
 Romance,2011,Somching Srisupap,6.3
 Romance,2011,Ömer Vargi,6.2
 Romance,2011,Ivan Reitman,6.2
 Romance,2011,Handan Ipekçi,6.2
 Romance,2011,Tom Hanks,6.1
 Romance,2011,Levan Gabriadze,6.0
 Romance,2011,Tarsem Singh,6.0
 Romance,2011,Andrea Arnold,6.0
 Romance,2011,Tung-Shing Yee,5.9
 Romance,2011,Luke Greenfield,5.9
 Romance,2011,Craig Brewer,5.9
 Romance,2011,Ali Abbas Zafar,5.8
 Romance,2011, Peter Farrelly,5.8
 Romance,2011,Bobby Farrelly,5.8
 Romance,2011,Paul W.S. Anderson,5.7
 Romance,2011,Garry Marshall,5.7
 Romance,2011,Jason Winer,5.7
 Romance,2011,Daniel Barnz,5.6
 Romance,2011,Jake Kasdan,5.6
 Romance,2011,Ahmad Samir Farag,5.5
 Romance,2011,Catherine Hardwicke,5.5
 Romance,2011,Angel Gracia,5.5
 Romance,2011,Hitoshi Yazaki,5.3
 Romance,2011,Kazuhiro Yokoyama,5.3
 Romance,2011,Frank Coraci,5.2
 Romance,2011,Bill Condon,4.9
 Romance,2011,Douglas McGrath,4.9
 Romance,2011,Siddique,4.6
 Romance,2012,Anurag Basu,8.1
 Romance,2012,Stephen Chbosky,8.0
 Romance,2012,Michel Hazanavicius,7.9
 Romance,2012,Wes Anderson,7.8
 Romance,2012,David O. Russell,7.7
 Romance,2012,Tom Hooper,7.6
 Romance,2012,Faozan Rizal,7.6
 Romance,2012,Jacques Audiard,7.5
 Romance,2012,Bob Nyanja,7.5
 Romance,2012,Nikolaj Arcel,7.5
 Romance,2012,Kenji Uchida,7.4
 Romance,2012,Sung-hee Jo,7.3
 Romance,2012,Yong-Joo Lee,7.2
 Romance,2012,Juan Cardarelli,7.2
 Romance,2012, Eric M. Levy,7.2
 Romance,2012,Ol Parker,7.1
 Romance,2012,Jason Moore,7.1
 Romance,2012,Colin Trevorrow,7.0
 Romance,2012,Wayne Blair,7.0
 Romance,2012, Brian Klugman,7.0
 Romance,2012,Lee Sternthal,7.0
 Romance,2012,Sung-hyun Byun,6.9
 Romance,2012,Ho-Cheung Pang,6.8
 Romance,2012,Paween Purikitpanya,6.7
 Romance,2012, Adisorn Trisirikasem,6.7
 Romance,2012, Jira Maligool,6.7
 Romance,2012,Ji-woo Jung,6.7
 Romance,2012,Drake Doremus,6.7
 Romance,2012,Joe Wright,6.6
 Romance,2012,Kyu-dong Min,6.6
 Romance,2012,Lee Toland Krieger,6.6
 Romance,2012,Scott Hicks,6.5
 Romance,2012,Ken Kwapis,6.5
 Romance,2012,Susanne Bier,6.5
 Romance,2012,Tim Story,6.5
 Romance,2012,Takashi Miike,6.4
 Romance,2012,Scott Speer,6.4
 Romance,2012,David Frankel,6.3
 Romance,2012,McG,6.3
 Romance,2012,Madonna,6.3
 Romance,2012,Woody Allen,6.3
 Romance,2012,Pascal Chaumeil,6.3
 Romance,2012,Tomás Vorel,6.2
 Romance,2012,Judd Apatow,6.2
 Romance,2012,Nicholas Stoller,6.2
 Romance,2012,Frédéric Beigbeder,6.1
 Romance,2012,Sophie Lellouche,6.1
 Romance,2012,Jamie Linden,6.1
 Romance,2012,Jennifer Westfeldt,6.1
 Romance,2012,Dae-seung Kim,6.1
 Romance,2012,Dong-won Kim,6.0
 Romance,2012,Chadchawal Wisawabumrungchai,5.8
 Romance,2012,Mandeep Kumar,5.8
 Romance,2012,Dania Pasquini,5.7
 Romance,2012, Max Giwa,5.7
 Romance,2012,Staffan Lindberg,5.7
 Romance,2012,Kirk Jones,5.7
 Romance,2012,Shakun Batra,5.7
 Romance,2012,Gabriele Muccino,5.7
 Romance,2012,Rajat Kapoor,5.7
 Romance,2012,Monthon Arayangkoon,5.6
 Romance,2012,Mikael Salomon,5.5
 Romance,2012,Bill Condon,5.5
 Romance,2012,Karan Johar,5.3
 Romance,2012,Leslye Headland,5.3
 Romance,2012,Wael Ihsan,4.7
 Romance,2012,Sachin Kundalkar,4.4
 Romance,2012,Nizam Zakaria,4.4
 Romance,2012,Lisa Azuelos,4.4
 Romance,2012,Laila Rahila,4.1
 Romance,2012,Mohamed Samy,3.8
 Romance,2013,Seth Barrish,8.0
 Romance,2013,Richard Linklater,7.9
 Romance,2013,Jaco Van Dormael,7.8
 Romance,2013,Richard Curtis,7.8
 Romance,2013,Ritesh Batra,7.8
 Romance,2013,Xavier Dolan,7.7
 Romance,2013,Yilmaz Erdogan,7.7
 Romance,2013,Abdellatif Kechiche,7.7
 Romance,2013,Ryan Coogler,7.5
 Romance,2013,Noah Baumbach,7.5
 Romance,2013,Makoto Shinkai,7.5
 Romance,2013,Sergio Castellitto,7.4
 Romance,2013,Yasuhiro Yoshiura,7.4
 Romance,2013,Banjong Pisanthanakun,7.3
 Romance,2013,Ben Stiller,7.3
 Romance,2013,Jim Jarmusch,7.3
 Romance,2013,Josh Boone,7.2
 Romance,2013,Baz Luhrmann,7.2
 Romance,2013,Ayan Mukherjee,7.1
 Romance,2013,Amitoj Mann,7.1
 Romance,2013,Paul Andrew Williams,7.0
 Romance,2013,Steven Soderbergh,7.0
 Romance,2013,Mrighdeep Lamba,6.9
 Romance,2013,Takahiro Miki,6.9
 Romance,2013,Alain Guiraudie,6.9
 Romance,2013,Dado C. Lumibao,6.8
 Romance,2013,Sang-soo Hong,6.8
 Romance,2013,Jonathan Levine,6.8
 Romance,2013,Cathy Garcia-Molina,6.7
 Romance,2013,Marguerite Abouet,6.7
 Romance,2013,Andrei Zincã,6.7
 Romance,2013,Lasse Hallström,6.7
 Romance,2013, Clément Oubrerie,6.7
 Romance,2013,Takehiko Shinjo,6.6
 Romance,2013,Kar-Wai Wong,6.6
 Romance,2013,Antoinette Beumer,6.6
 Romance,2013,Dexter Fletcher,6.6
 Romance,2013,Wonsuk Lee,6.5
 Romance,2013,Joseph Gordon-Levitt,6.5
 Romance,2013,Xiaolu Xue,6.4
 Romance,2013,Wei Zhao,6.4
 Romance,2013,Drake Doremus,6.4
 Romance,2013,Stuart Blumberg,6.4
 Romance,2013,Peter Sullivan,6.3
 Romance,2013,Alexandre Castagnetti,6.3
 Romance,2013,Tomohiko Itô,6.3
 Romance,2013,Özcan Deniz,6.2
 Romance,2013,Anne Fontaine,6.2
 Romance,2013,Lisa James Larsson,6.2
 Romance,2013,Felix Fuchssteiner,6.2
 Romance,2013,Sudhir Mishra,6.1
 Romance,2013,Richard LaGravenese,6.1
 Romance,2013,Karin Babinská,6.1
 Romance,2013,Ryuichi Hiroki,6.1
 Romance,2013,Sean Garrity,6.1
 Romance,2013,Pitipol Ybarra,6.0
 Romance,2013,Julia Rezende,5.9
 Romance,2013,Harald Zwart,5.9
 Romance,2013,Ken Iizuka,5.8
 Romance,2013,Maggie Carey,5.8
 Romance,2013,Dan Mazer,5.7
 Romance,2013,Danny Mooney,5.7
 Romance,2013,Philippe Lellouche,5.6
 Romance,2013,Oliver Hirschbiegel,5.5
 Romance,2013,Daigo Matsui,5.4
 Romance,2013,David E. Talbert,5.1
 Romance,2013,Jacek Borcuch,5.1
 Romance,2013,Johan Nijenhuis,4.9
