Date,X,Y,Film count
2014, Pio D'Antini,4.8,1
2014, Kc Ejelonu,4.8,1
2014,Ruby O. Fee,4.8,2
2014, Massimo Popolizio,4.8,1
2014, Marcelo Adnet,4.8,1
2014,Bassey Keppy Ekpeyong,4.8,1
2014, Shaffy Bello,4.8,1
2014,Raymond Pak-Ming Wong,4.8,1
2014, Amedeo Grieco,4.8,1
2014, Andréia Horta,4.8,1
2014,Daniel Filho,4.8,1
2014, Lina Larissa Strahl,4.8,2
2014, Desmond Elliot,4.8,1
2014, Lisa-Marie Koroll,4.8,2
2014, Ronald Cheng,4.8,1
2014,Kevin Sorbo,4.7,1
2014, Glenn Jacobs,4.7,1
2014,Kelly Chen,4.7,1
2014, Chelan Simmons,4.7,1
2014,Essence Atkins,4.7,1
2014, Predrag Bjelac,4.7,1
2014, Julie Ferrier,4.7,1
2014, Marlon Wayans,4.7,1
2014,Danielle Harris,4.7,1
2014, Katharine Isabelle,4.7,1
2014, Tom Gerhardt,4.7,1
2014,Ian Somerhalder,4.7,1
2014, Jaime Pressly,4.7,1
2014, Richard Banks,4.7,1
2014, Alexandra Lamy,4.7,1
2014, Rick Kavanian,4.7,1
2014, Alexis Knapp,4.7,1
2014,Jean-Paul Rouve,4.7,1
2014, Shane Harper,4.7,1
2014, Ekin Cheng,4.7,1
2014, Brian Cox,4.7,1
2014, David A.R. White,4.7,1
2014, Gabriel Iglesias,4.7,1
2014, Mélanie Doutey,4.7,1
2014, Noel Clarke,4.65,2
2014, Nancy Brilli,4.6,1
2014, Alex Reid,4.6,1
2014,Didier Bezace,4.6,1
2014,Dato Bakhtadze,4.6,1
2014,Ashley Hinshaw,4.6,1
2014, Bruce Willis,4.6,1
2014, Laurence Arné,4.6,1
2014, Denis O'Hare,4.6,1
2014, Leonid Arkhangelskiy,4.6,1
2014, Vincenzo Salemme,4.6,1
2014,Jessica Lowndes,4.6,1
2014, Ivan Bred,4.6,1
2014,Tom Hughes,4.6,1
2014,Maurizio Mattioli,4.6,1
2014, Anton Bogdanov,4.6,1
2014, James Buckley,4.6,1
2014, Eric Elmosnino,4.6,1
2014, Serena Autieri,4.6,1
2014, Jason Patric,4.6,1
2014, Christa Nicola,4.6,1
2014, Gia Mantegna,4.6,1
2014, Valérie Bonneton,4.6,1
2014, George Russo,4.6,1
2014, Paulo Tiefenthaler,4.5,1
2014,Bianca A. Santos,4.5,1
2014, Mike Nawrocki,4.5,1
2014, Irène Jacob,4.5,1
2014,Krzysztof Stelmaszyk,4.5,1
2014, Ana Coto,4.5,1
2014, Ruby Lin,4.5,1
2014,Carolin Kebekus,4.5,2
2014,Anton Yelchin,4.5,1
2014, Daren Kagasoff,4.5,1
2014, Rob Paulsen,4.5,1
2014, Tress MacNeille,4.5,1
2014, Júlia Rabello,4.5,1
2014,Francis Ng,4.5,1
2014, Luana Piovani,4.5,1
2014, Piotr Adamczyk,4.5,1
2014, Monica Siu-Kei Mok,4.5,1
2014,Phil Vischer,4.5,1
2014,Marcos Palmeira,4.5,1
2014, Bartosz Opania,4.5,1
2014, Tony Yo-ning Yang,4.5,1
2014, Alexander Karim,4.5,1
2014, Özz Nûjen,4.4,1
2014, Nicky Whelan,4.4,2
2014,Zoe Ventoura,4.4,1
2014, Christopher Morris,4.4,1
2014,Mathilda von Essen,4.4,1
2014, Hugo Catalán,4.4,1
2014, Thomas Jane,4.4,1
2014, Emilio von Sternerfels,4.4,1
2014, Noriko Kijima,4.4,1
2014,Yuki Mamiya,4.4,1
2014, Haruna Yoshizumi,4.4,1
2014, Mika Yano,4.4,1
2014,Andrea Portal,4.4,1
2014, Peter Magnusson,4.4,1
2014, Gabino Rodríguez,4.4,1
2014, Karin Lithman,4.4,1
2014, Dean Cain,4.366666666666667,3
2014,Nicki Aycox,4.3,1
2014, Kunaal Roy Kapur,4.3,1
2014, Sarah Alles,4.3,1
2014, Stephen Lang,4.3,1
2014, Sabine Falkenberg,4.3,1
2014, Dimple Kapadia,4.3,1
2014,Vir Das,4.3,1
2014, David Margulies,4.3,1
2014, Henry Ian Cusick,4.3,1
2014, Deepak Tijori,4.3,1
2014, Gudo Hoegel,4.3,1
2014, Deepak Dobriyal,4.2,1
2014,Chiara Francini,4.2,2
2014, Scott Adkins,4.2,1
2014, Karan Kundrra,4.2,1
2014, Keeya Khanna,4.2,1
2014, Kellan Lutz,4.2,1
2014, Nishant Malkani,4.2,1
2014, Andray Johnson,4.2,1
2014, Lillete Dubey,4.2,1
2014, Abhay Deol,4.2,1
2014, Taran Bajaj,4.2,1
2014, Steve Hanks,4.2,1
2014,Varun Mehra,4.2,1
2014, Gaia Weiss,4.2,1
2014,Rati Agnihotri,4.2,1
2014,Paloma Bernardi,4.2,1
2014, Erin O'Brien,4.2,1
2014,Ravish Desai,4.2,1
2014,Sara Malakul Lane,4.2,1
2014, Nando Cunha,4.2,1
2014, Preeti Desai,4.2,1
2014, Raul Barretto,4.2,1
2014,Roxanne McKee,4.2,1
2014, Hasan Zaidi,4.2,1
2014, Manoel Junior Batista,4.2,1
2014,Tareq Abdalla,4.1,1
2014, Sumaaiia Alfie,4.1,1
2014, Tim Phillipps,4.1,1
2014, Summaiia Al Alfie,4.1,1
2014, Ahmed Awni,4.1,1
2014, Pippa Black,4.1,1
2014, Richard Yap,4.1,1
2014, James Bimby Aquino,4.1,1
2014, Jessica Tovey,4.1,1
2014,Alex Gonzaga,4.1,1
2014, Vice Ganda,4.1,1
2014,Nicholas Gunn,4.1,1
2014,Julius Jimenez Hugoson,3.9,1
2014, Morgan Alling,3.9,1
2014,Kate Murphy,3.9,1
2014, William Ringström,3.9,1
2014, Anja Lundqvist,3.9,1
2014, Daniella Monet,3.8,1
2014,Ella Anderson,3.8,1
2014,Ainosuke Kataoka,3.8,1
2014, Kimie Shingyôji,3.8,1
2014, Shôko Nakagawa,3.8,1
2014, Tara Strong,3.8,1
2014, Mimi Maihane,3.8,1
2014, Drake Bell,3.8,1
2014, Adem Atbas,3.7,1
2014, Yoshika Verma,3.7,1
2014, Anshuman Jha,3.7,1
2014, Asif Basra,3.7,1
2014,Firuze Gamze Aksu,3.7,1
2014, Gamze Aksu,3.7,1
2014,Suruchi Aulakh,3.7,1
2014, Sahan Gökbakar,3.7,1
2014, Sam Pancake,3.6,1
2014, Herbert Russell,3.6,1
2014, Kolton Stewart,3.6,1
2014,Ross Nathan,3.6,1
2014, Charlie Storwick,3.6,1
2014, Harrison Houde,3.6,1
2014,Sydney Scotia,3.6,1
2014, Ben Begley,3.6,1
2014,Beverley Mitchell,3.5,1
2014, Jessica Morris,3.5,1
2014, Elisa Donovan,3.5,1
2014, Basem Samrah,3.5,1
2014, Muhammad Lutfi,3.5,1
2014, Ryan Walker,3.5,1
2014, Patrick Muldoon,3.5,1
2014, R.J. Cantu,3.5,1
2014,Haifa Wehbe,3.5,1
2014,Courtney Blythe Turk,3.5,1
2014, Salah Abdullah,3.5,1
2014, Dominic Purcell,3.1,1
2014,Ralitsa Paskaleva,3.1,1
2014, Mohamad Ramadan,3.1,1
2014,Nicolas Cage,3.1,1
2014, Petra Gocheva,3.1,1
2014, Ahmed El-Tuhami,3.1,1
2014, Chad Michael Murray,3.1,1
2014, Daria Simeonova,3.1,1
2014, Cassi Thomson,3.1,1
2014, Randa Al Behery,3.1,1
2014,Mayar El Gheity,3.1,1
2014, Nina Senicar,2.7,1
2014, Paolo Ruffini,2.7,1
2014, Natalie Scheetz,2.1,1
2014, Caroline Williams,2.1,1
2014,Christa Campbell,2.1,1
2014, Nick Principe,2.1,1
2015, Hyeri Lee,9.1,1
2015,Jun-Yeol Ryu,9.1,1
2015, Go Kyung-Pyo,9.1,1
2015, Ford Kiernan,8.8,1
2015, Makoto Furukawa,8.8,1
2015, Greg Hemphill,8.8,1
2015,Kranti Prakash Jha,8.8,1
2015, Gavin Mitchell,8.8,1
2015,Carmina Villaroel,8.8,1
2015, Pedro Pascal,8.8,1
2015, Mylene Dizon,8.8,1
2015,Alberto Ammann,8.8,1
2015, Kaito Ishikawa,8.8,1
2015, Zachary Coffin,8.8,1
2015,Paul Riley,8.8,1
2015, Shreya Narayan,8.8,1
2015, Julia Montes,8.8,1
2015, Zach Aguilar,8.8,1
2015,Max Mittelman,8.8,1
2015,Kate McCafferty,8.7,1
2015, Chris O'Dowd,8.7,1
2015, Geraldine Cole,8.7,1
2015, Patrick Fabian,8.7,1
2015, Rhea Seehorn,8.7,1
2015,Jonathan Banks,8.7,1
2015, Sally McDaid,8.7,1
2015,Snowy White,8.6,1
2015, Aml Ameen,8.6,1
2015,Elden Henson,8.6,1
2015, Lara Gilmore,8.6,1
2015, G.E. Smith,8.6,1
2015,Ken Kratz,8.6,1
2015, Roger Waters,8.6,1
2015,Bill Buford,8.6,1
2015,Naveen Andrews,8.6,1
2015, Freema Agyeman,8.6,1
2015,Francesc Orella,8.6,1
2015, Marta Marco,8.6,1
2015, Dan Barber,8.6,1
2015, Dave Kilminster,8.6,1
2015, Pere Ponce,8.6,1
2015,Michael Pongracz,8.6,1
2015, Deborah Ann Woll,8.6,1
2015, Laura Nirider,8.6,1
2015, Carlos Cuevas,8.6,1
2015, Vincent D'Onofrio,8.6,1
2015, Crispin Buxton,8.6,1
2015, Steven Avery,8.6,1
2015, Dolores Avery,8.6,1
2015, Charlie Cox,8.6,1
2015, Massimo Bottura,8.6,1
2015, Tahir Burhan,8.5,1
2015, Cheryl Yang,8.5,1
2015, Cindy Yu-Han Lien,8.5,1
2015,Owen Colgan,8.5,1
2015, Peter Cassidy,8.5,1
2015, Annie Murphy,8.5,1
2015, Catherine O'Hara,8.5,1
2015,Dan Levy,8.5,1
2015, Tom Kilgallon,8.5,1
2015,Chun-Tian Lan,8.5,1
2015, Eugene Levy,8.5,1
2015, Tien-Hsin,8.5,1
2015,Bruno Guéraçague,8.5,1
2015, Dana DeLorenzo,8.4,1
2015,Bruce Campbell,8.4,1
2015,Peter Drost,8.4,1
2015, Eliza Butterworth,8.4,1
2015, J. Neilson,8.4,1
2015, Lucy Lawless,8.4,1
2015, Kristina Berdinskikh,8.4,1
2015, Arnas Fedaravicius,8.4,1
2015, Serhii Averchenko,8.4,1
2015, Ian Hart,8.4,1
2015, Doug Marcaida,8.4,1
2015, Catherine Ashton,8.4,1
2015,Alexander Dreymon,8.4,1
2015, Ray Santiago,8.4,1
2015, Wil Willis,8.4,1
2015, Paul McGann,8.4,1
2015,David Lain Baker,8.4,1
2015,Bishop Agapit,8.4,1
2015, Niki Albon,8.3,1
2015, Bae Doona,8.3,1
2015, Shim Hye-jin,8.3,1
2015,Jamie Clayton,8.3,1
2015, Jack Farthing,8.3,1
2015, Dani Pedrosa,8.3,1
2015, Thomas Ridgewell,8.3,1
2015, Eric Cheng,8.3,1
2015, Angela Scott,8.3,1
2015, Marc Marquez,8.3,1
2015, Heather Cooley,8.3,1
2015, Kip Andersen,8.3,1
2015, Kim Hee-Jung,8.3,1
2015, Art Wolfe,8.3,1
2015,Stephen Dupont,8.3,1
2015,Al Gore,8.3,1
2015,Jose Manuel Lorenzo,8.3,1
2015, Eleanor Tomlinson,8.3,1
2015,Seong Ji,8.3,1
2015, Tina Desai,8.3,1
2015, Tuppence Middleton,8.3,1
2015, Bruce Hamilton,8.3,1
2015, Jane Fonda,8.3,1
2015,Sammy Albon,8.3,1
2015,Lena Waithe,8.3,1
2015, Aziz Ansari,8.3,1
2015, Sam Waterston,8.3,1
2015, Jorge Lorenzo,8.3,1
2015, Martin Sheen,8.3,1
2015, Zoe Sugg,8.3,1
2015, Eric Wareheim,8.3,1
2015, Aidan Turner,8.3,1
2015,James Murray,8.2,1
2015, Satoshi Jinbo,8.2,1
2015, Masahiko Tsugawa,8.2,1
2015, Sanjay Mishra,8.2,1
2015, Azman Zulkiply,8.2,1
2015, Konkona Sen Sharma,8.2,1
2015, Madison Lu,8.2,1
2015,Flynn Curry,8.2,1
2015,Iain McNally,8.2,1
2015, Antonio de la Vega,8.2,1
2015, Razor Rizotti,8.2,1
2015, Rajat Kapoor,8.2,1
2015, Jesús Zavala,8.2,1
2015,Neta Garty,8.2,1
2015,Sohum Shah,8.2,1
2015, Shriya Saran,8.2,1
2015, Pankaj Tripathi,8.2,1
2015, Itzik Cohen,8.2,1
2015, Olivia Deeble,8.2,1
2015, Rona-Lee Shim'on,8.2,1
2015,Minami Takahashi,8.2,1
2015,Ajay Devgn,8.2,1
2015, Oisín O'Leary,8.2,1
2015, Akie Kotabe,8.2,1
2015, Tabu,8.2,1
2015, Mariana Treviño,8.2,1
2015, Syrus Lowe,8.2,1
2015, Ai Kayano,8.2,1
2015, John Hasler,8.2,1
2015, Neeraj Kabi,8.2,1
2015,Tommie Earl Jenkins,8.2,1
2015, Joe Gatto,8.2,1
2015, Lior Raz,8.2,1
2015,Yoji Tanaka,8.2,1
2015, Steven Tan,8.2,1
2015,Richa Chadha,8.2,1
2015, Vicky Kaushal,8.2,1
2015, Brian Quinn,8.2,1
2015, Tikriti Shabudin,8.2,1
2015, Ju-hwan Lim,8.1,2
2015, Antonia Thomas,8.1,2
2015, Brendan Gleeson,8.1,1
2015, Fionnula Flanagan,8.1,1
2015, Daniel Ings,8.1,2
2015, Hugh Keays-Byrne,8.1,1
2015, Joshua McGuire,8.1,2
2015,Johnny Flynn,8.1,2
2015,David Rawle,8.1,1
2015, Fred Armisen,8.1,1
2015,Bill Hader,8.1,1
2015, Lisa Hannigan,8.1,1
2015,Liev Schreiber,8.1,2
2015, Bob Odenkirk,8.05,2
2015,Bryan Forrest,8.0,1
2015, Katherine Parkinson,8.0,1
2015, Kristen Wiig,8.0,1
2015, William Hope,8.0,1
2015, Debi Derryberry,8.0,1
2015,Thomas Sadoski,8.0,1
2015,Linda Cardellini,8.0,1
2015,Tom Goodman-Hill,8.0,1
2015, Laura Dern,8.0,1
2015,John Lahr,8.0,1
2015,John Hasler,8.0,1
2015,Nawazuddin Siddiqui,8.0,1
2015, Norbert Leo Butz,8.0,1
2015, Nicholas Adam Clark,8.0,1
2015, Lucy Carless,8.0,1
2015, Ramya Krishnan,8.0,4
2015,Jitendra Joshi,8.0,1
2015, Madhavi Juvekar,8.0,1
2015, Gemma Chan,8.0,1
2015, Daniel Wu,8.0,1
2015, Teresa Gallagher,8.0,1
2015, Emily Beecham,8.0,1
2015,Amanda Walsh,8.0,1
2015, Mark Moraghan,8.0,1
2015, Spanky Taylor,8.0,1
2015, Aakash Banerjee,8.0,1
2015, Shahzad Ahmed,8.0,1
2015, Colin Hanks,8.0,1
2015, Ashutosh Gaikwad,8.0,1
2015, Pete Hamill,8.0,1
2015, Petunia,8.0,1
2015, Zoe Lister-Jones,8.0,1
2015, Sathyaraj,8.0,4
2015,Seul-gi Kim,8.0,3
2015, Phil Kuntz,8.0,1
2015, Aramis Knight,8.0,1
2015, David Miscavige,8.0,1
2015,Orla Brady,8.0,1
2015, Ashutosh Acharya,8.0,1
2015, Wagner Moura,8.0,2
2015, Alan Livingston,8.0,1
2015, Paul Haggis,8.0,1
2015, Prabhas,8.0,4
2015,Matt Damon,8.0,1
2015, Hwang Jeong-eum,8.0,2
2015, John Mulaney,8.0,1
2015, Kyle Chandler,8.0,1
2015, Betsy Brandt,8.0,1
2015,Rana Daggubati,8.0,4
2015, Jacinda Barrett,8.0,1
2015,Jason Beghe,8.0,1
2015, Park Bo-Gum,7.949999999999998,2
2015, Louis C.K.,7.9,1
2015, Mehmet Çepiç,7.9,1
2015, Ryô Hirohashi,7.9,1
2015, Carrie-Anne Moss,7.9,1
2015, Bill Rogers,7.9,1
2015, Krysten Ritter,7.9,1
2015, Kenji Nojima,7.9,1
2015, Eka Darville,7.9,1
2015,Gökhan Atalay,7.9,1
2015, Kotono Mitsuishi,7.9,1
2015, Vincent Tong,7.9,1
2015, Toshihiko Seki,7.9,1
2015, Henry Lau,7.9,1
2015, Sung Hoon,7.9,1
2015, Payidar Tüfekçioglu,7.9,1
2015,Shin Min-a,7.9,1
2015,Shin'ichirô Miki,7.9,1
2015, Jennifer Alyx,7.9,1
2015, Sinje Irslinger,7.9,1
2015, Alex Organ,7.9,1
2015, Tomoaki Maeno,7.9,1
2015, Aparna Gopinath,7.9,1
2015, Kaan Sahan,7.9,1
2015, Tom Gramenz,7.9,1
2015, Dulquer Salmaan,7.9,1
2015, Adin Rudd,7.9,1
2015,Sean Finkle,7.9,1
2015,Michael Dobson,7.9,1
2015,Luise Befort,7.9,1
2015, Anastasia Munoz,7.9,1
2015,Nedumudi Venu,7.9,1
2015,Rachael Taylor,7.9,1
2015,Jay London,7.9,1
2015, Ami Koshimizu,7.9,1
2015, Kathleen Barr,7.9,1
2015, Aya Suzaki,7.9,1
2015, Baran Akbulut,7.9,1
2015, Parvathy Thiruvothu,7.9,1
2015, Mark Ruffalo,7.833333333333332,3
2015, Doo-Joon Yoon,7.8,1
2015,Pete Gardner,7.8,1
2015,Satoshi Hino,7.8,1
2015,Rose McIver,7.8,1
2015, Chris Guerrero,7.8,1
2015,Charlie Talbert,7.8,1
2015, Onnicha Akkharasewaya,7.8,1
2015,Corey Hawkins,7.8,1
2015, Kurt Russell,7.8,2
2015, Elizabeth Maxwell,7.8,1
2015,Christophe Lombardi,7.8,1
2015,Regina King,7.8,1
2015, Keith Silverstein,7.8,2
2015, Jennifer Jason Leigh,7.8,2
2015, Olivia Cheng,7.8,1
2015,Wilfred Benaïche,7.8,1
2015, Nico Santos,7.8,1
2015, Mela Lee,7.8,2
2015,Yûki Kaji,7.8,1
2015, Sonia Couling,7.8,1
2015, Ryan Gosling,7.8,1
2015, Lauren Gilbert,7.8,1
2015,Anthony Jeselnik,7.8,1
2015,Yuichiro Umehara,7.8,1
2015, Lauren Ash,7.8,1
2015, Sukonthawa Koetnimit,7.8,1
2015,Walton Goggins,7.8,2
2015, Donna Lynne Champlin,7.8,1
2015, Casey Groves,7.8,1
2015,Vasin Asvanarunat,7.8,1
2015, Denis Ménochet,7.8,1
2015, Marina Inoue,7.8,1
2015, Rudy Eisenzopf,7.8,1
2015,Ben Feldman,7.8,1
2015, Neil Brown Jr.,7.8,1
2015, O'Shea Jackson Jr.,7.8,1
2015, Ai Hashimoto,7.8,1
2015, Christophe Kourotchkine,7.8,1
2015, Amy Winehouse,7.8,1
2015, Robert Buckley,7.8,1
2015, Sandrinna Michelle,7.8,1
2015, Dan Jones,7.8,1
2015, Yumi Hara,7.8,1
2015,Lorenzo Richelmy,7.8,1
2015, Tom Wu,7.8,1
2015, Yui Ishikawa,7.8,1
2015,Laudya Cynthia Bella,7.8,1
2015, Malcolm Goodwin,7.8,1
2015, Daisuke Ono,7.8,1
2015,Karen Kirishima,7.8,1
2015, Kaori Nazuka,7.8,1
2015, Mayu Matsuoka,7.8,1
2015, Rachel Bloom,7.8,1
2015, Colton Dunn,7.8,1
2015, Karim Barras,7.8,1
2015, Rahul Kohli,7.8,1
2015, Maaya Uchida,7.8,2
2015, Benedict Wong,7.8,1
2015, Raline Shah,7.8,1
2015, Richard Cabral,7.8,1
2015, Vincent Rodriguez III,7.8,1
2015, Miranda Raison,7.8,1
2015, Hugo Becker,7.8,1
2015, Peggy,7.8,1
2015, Yoshitsugu Matsuoka,7.8,2
2015, Yôichi Nukumizu,7.8,1
2015, Juliette Ashby,7.8,1
2015,Nick Shymansky,7.8,1
2015, Jay Dee,7.8,1
2015, Timothy Hutton,7.8,1
2015,Michael Palin,7.8,1
2015, Felicity Huffman,7.8,1
2015, Fedi Nuril,7.8,1
2015, Jason Mitchell,7.8,1
2015, Ryôta Ôsaka,7.8,1
2015,Marc-André Grondin,7.8,1
2015, Tomokazu Seki,7.7,1
2015, Marc Thompson,7.7,1
2015, Stephanie Vogt,7.7,1
2015, Danielle Walters,7.7,1
2015, Sang-yoon Lee,7.7,1
2015, Cori Gonzalez-Macuer,7.7,1
2015, Cristina Valenzuela,7.7,3
2015, Mary Elizabeth Mastrantonio,7.7,1
2015, Yuval Semo,7.7,1
2015,Abraham Attah,7.7,1
2015, Thomas Mann,7.7,1
2015, Hill Harper,7.7,1
2015, Sheridan Smith,7.7,1
2015, Violette Wautier,7.7,1
2015, Sara Takatsuki,7.7,1
2015, Davika Hoorne,7.7,1
2015, Yigal Adika,7.7,1
2015, Taika Waititi,7.7,1
2015, Takumi Yamazaki,7.7,1
2015, Vira Sathidar,7.7,1
2015, Vivek Gomber,7.7,1
2015, Doo-Sik Park,7.7,1
2015, Torpong Chantabubpha,7.7,1
2015, Choi Ji-Woo,7.7,1
2015, Ricky Adelayitor,7.7,1
2015,Kim So-Hyun,7.7,1
2015, Rita Dominic,7.7,1
2015, Ken Stott,7.7,1
2015, Ken'yû Horiuchi,7.7,1
2015, Jake McDorman,7.7,1
2015, Emmanuel Affadzi,7.7,1
2015,Hideyuki Tanaka,7.7,1
2015, Nanako Matsushima,7.7,1
2015, Jonno Davies,7.7,1
2015, Guy Loel,7.7,1
2015, Bill Farmer,7.7,1
2015, Billy Bob Thompson,7.7,1
2015, Paul Nicholls,7.7,1
2015, Olivia Cooke,7.7,1
2015, Okawa Shaznay,7.7,1
2015, Jemaine Clement,7.7,1
2015,Geetanjali Kulkarni,7.7,1
2015, Min-Jae Kim,7.7,1
2015,Robert Lonsdale,7.7,1
2015, Joseph Benjamin,7.7,1
2015,Paul Obazele,7.7,1
2015, Nam Joo-Hyuk,7.7,1
2015,Liora Rivlin,7.7,1
2015, Jun-hee Ko,7.7,1
2015, Andrew Adote,7.7,1
2015,Nick Offerman,7.7,1
2015,Paul Briggs,7.7,1
2015, Pradeep Joshi,7.7,1
2015, Barbara Sukowa,7.7,1
2015, Finn Cole,7.7,1
2015, RJ Cyler,7.7,1
2015,Jonny Brugh,7.7,1
2015, Amanda Schull,7.7,1
2015, Miranda Richardson,7.7,1
2015,Jennifer Carpenter,7.7,1
2015, Alan Dale,7.7,1
2015, Mark Strong,7.7,1
2015, Aaron Stanford,7.7,1
2015, Michaela Coel,7.7,1
2015,Tom Hutch,7.7,1
2015, Adrian Quinton,7.7,1
2015, Mi-seon Jeon,7.7,1
2015, Eli James,7.7,1
2015,David Nelson,7.7,1
2015,Colin Firth,7.7,1
2015,Susumu Terajima,7.7,1
2015,Choi Wonyoung,7.7,1
2015, Kôji Yakusho,7.7,1
2015,Sunny Suwanmethanont,7.7,1
2015,Emily Hampshire,7.7,1
2015, Boyd Holbrook,7.7,2
2015,Aoi Miyazaki,7.7,1
2015, Jack Goldenberg,7.7,1
2015, Helen Mirren,7.699999999999998,2
2015,Beatie Edney,7.65,2
2015, Steve Austin,7.6,1
2015, Nick Yarris,7.6,1
2015, Mandy Wei,7.6,1
2015,Yoo-Jeong Kim,7.6,1
2015, Henriette Confurius,7.6,1
2015,Nana Mizuki,7.6,1
2015, Mark Rylance,7.6,1
2015, Josh Brolin,7.6,1
2015, Hiroshi Kamiya,7.6,1
2015, Andreea Vasile,7.6,1
2015, Ji Soo,7.6,1
2015, Patrick Moore,7.6,1
2015,Zoltán Schmied,7.6,1
2015, Tina Chou,7.6,1
2015, Tituss Burgess,7.6,1
2015,Rachel Robinson,7.6,1
2015, Jeff Daniels,7.6,2
2015, Nina Simone,7.6,1
2015, Allison Lin,7.6,1
2015,Stephen Adele,7.6,1
2015, David Sakurai,7.6,1
2015, Frederick Lau,7.6,1
2015, Szabolcs Bede Fazekas,7.6,1
2015,Sara Yu,7.6,1
2015, Jonathan Berlin,7.6,1
2015,Sylvester Stallone,7.6,1
2015, Suzu Hirose,7.6,2
2015, Johanna Bittenbinder,7.6,1
2015, Franz Rogowski,7.6,1
2015, Domenick Lombardozzi,7.6,1
2015, Tessa Thompson,7.6,1
2015,Roy Chang,7.6,1
2015, Dennis Shepard,7.6,1
2015, David Tennant,7.6,1
2015, Nita Lei,7.6,1
2015, Summer Bishil,7.6,1
2015,Rex Weyler,7.6,1
2015, Jerry Jewell,7.6,1
2015, Jasper Liu,7.6,1
2015,Alex Harries,7.6,1
2015, Julie Walters,7.6,1
2015, Ellie Kemper,7.6,1
2015,Hale Appleman,7.6,1
2015, Bill Goldberg,7.6,1
2015, Kim Hee-seon,7.6,1
2015, Billy Kametz,7.6,1
2015,Mark Fichera,7.6,1
2015, Mihai Constantin,7.6,1
2015, Saori Hayami,7.6,2
2015, Michele Josue,7.6,1
2015, Hyun-Woo Ji,7.6,1
2015,Emily Blunt,7.6,1
2015, Robert Hunter,7.6,1
2015, Sammy Silverwatch,7.6,1
2015, Richard Harrington,7.6,1
2015, Zeina Barkawi,7.6,1
2015, Roger Nupie,7.6,1
2015,Burak Yigit,7.6,1
2015, Lisa Simone Kelly,7.6,1
2015, C.T. Fletcher,7.6,1
2015,Bill Nighy,7.6,1
2015, Laia Costa,7.6,1
2015,Al Schackman,7.6,1
2015, Chie Nakamura,7.6,1
2015, Carol Kane,7.6,1
2015, Irrfan Khan,7.6,2
2015,Heiner Lauterbach,7.6,1
2015, Stella Maeve,7.6,1
2015,Herbert A. Fuchs,7.6,1
2015, Mónika Balsai,7.6,1
2015, Mali Harries,7.6,1
2015, Phylicia Rashad,7.6,1
2015, Junko Takeuchi,7.6,1
2015, Benicio Del Toro,7.6,1
2015, Arjun Gupta,7.6,1
2015,Katsuyuki Konishi,7.6,1
2015, Dan Condurache,7.6,1
2015, Paul Watson,7.6,1
2015, Lego Lee,7.6,1
2015,Judy Shepard,7.6,1
2015,Joe Cheng Yuan Chang,7.6,1
2015, Jun Fukuyama,7.6,1
2015, Ray Chase,7.6,1
2015, Max Mittelman,7.6,1
2015, Victor Verhaeghe,7.6,1
2015,Jane Krakowski,7.6,1
2015, Hannah Daniel,7.6,1
2015, Kenichi Suzumura,7.6,1
2015,Kyle McCarley,7.6,1
2015, Jo Jung-Suk,7.533333333333334,3
2015, Michael Keaton,7.533333333333334,3
2015, Melissa O'Neil,7.5,1
2015, Nicholas Day,7.5,1
2015, Mon Confiado,7.5,1
2015, Haruka Ayase,7.5,1
2015, Hafþór Júlíus Björnsson,7.5,1
2015, Nobuhiko Okamoto,7.5,1
2015, Edward Holcroft,7.5,1
2015, Micah Solusod,7.5,1
2015, Noriko Hidaka,7.5,1
2015, Momo Asakura,7.5,1
2015, Donald Rumbelow,7.5,1
2015, Michael Stuhlbarg,7.5,1
2015, Edita Malovcic,7.5,1
2015, Emi Nitta,7.5,1
2015, Miyu Irino,7.5,1
2015, Risa Taneda,7.5,1
2015, Nao Tôyama,7.5,1
2015, Riho Iida,7.5,1
2015, Nicholas Ofczarek,7.5,1
2015, Levente Molnár,7.5,1
2015,Alan Moss,7.5,1
2015,Reggie Yates,7.5,2
2015, Jeff Collins,7.5,1
2015,Geoff Capes,7.5,1
2015, Anuk Steffen,7.5,2
2015,Géza Röhrig,7.5,1
2015, Joo Won,7.5,1
2015, Zrinka Cvitesic,7.5,1
2015,Ayane Sakura,7.5,1
2015,Saki Takaoka,7.5,1
2015, Christopher Bevins,7.5,1
2015, Christopher Kirby,7.5,1
2015, Christopher Sommers,7.5,1
2015,Saoirse Ronan,7.5,1
2015,Saori Hayami,7.5,1
2015, Bing Pimentel,7.5,1
2015, Anthony Lemke,7.5,1
2015, Hyeon-jae Jo,7.5,1
2015, Bryan Cranston,7.5,1
2015, Anna Schinz,7.5,2
2015, Brid Brennan,7.5,1
2015,Marcel Janco,7.5,1
2015,Daniel Gheorghe Alexe,7.5,1
2015, Bruno Ganz,7.5,2
2015,Charles C. Campbell,7.5,1
2015,Masami Nagasawa,7.5,1
2015, Carmen Ejogo,7.5,1
2015,Masumi Asano,7.5,1
2015, Angelica Panganiban,7.5,1
2015, Carlos Castano,7.5,1
2015,Ben Whishaw,7.5,1
2015,Miyuki Sawashiro,7.5,1
2015,Lilian Naef,7.5,2
2015,Ethan Hawke,7.5,1
2015, Kaho,7.5,1
