MainGenre,Year,Original,Series or Movie,IMDb Score,BoxOfficeProfits,color,Title,Genre
SHORT,2017.0,0.0,Movie,5.3,0.0,#ff3351,Puss in Book: Trapped in an Epic Tale,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy"
SHORT,2017.0,0.0,Movie,0.0,0.0,#ff3351,Effie,"Short, Comedy"
SHORT,2017.0,0.0,Series,0.0,0.0,#ff3351,Maura,"Short, Horror"
SHORT,2017.0,0.0,Series,7.0,0.0,#ff3351,Mias Magic Playground,"Short, Drama"
SHORT,2017.0,0.0,Series,0.0,0.0,#ff3351,Jab,"Short, Comedy"
SHORT,2017.0,0.0,Series,0.0,0.0,#ff3351,Saknad,"Short, Drama"
SHORT,2017.0,0.0,Series,6.3,0.0,#ff3351,Stone Age,"Short, Music"
SHORT,2017.0,0.0,Series,7.4,0.0,#ff3351,Phi,"Documentary, Short"
SHORT,2017.0,0.0,Series,7.7,0.0,#ff3351,Pingu in the City,"Animation, Short, Comedy"
SHORT,2017.0,0.0,Series,0.0,0.0,#ff3351,Haunted House,"Short, Horror"
SHORT,2017.0,0.0,Series,7.2,0.0,#ff3351,Dinotrux Supercharged,"Animation, Short, Action, Adventure, Comedy, Family"
SHORT,2017.0,0.0,Series,0.0,0.0,#ff3351,Intersection,"Short, Comedy, Drama"
SHORT,2017.0,1.0,Movie,7.0,0.0,#ff3351,Resurface,"Documentary, Short, Sport, War"
SHORT,2017.0,1.0,Movie,6.8,0.0,#ff3351,Heroin(e),"Documentary, Short"
SHORT,2017.0,1.0,Series,7.9,0.0,#ff3351,13 Reasons Why: Beyond the Reasons,"Documentary, Short"
SHORT,2017.0,1.0,Series,6.4,0.0,#ff3351,Stretch Armstrong and the Flex Fighters,"Animation, Short, Action, Adventure, Comedy, Sci-Fi"
SHORT,2017.0,1.0,Series,7.2,0.0,#ff3351,True and the Rainbow Kingdom,"Animation, Short, Adventure, Family, Fantasy"
SHORT,2017.0,1.0,Series,7.5,0.0,#ff3351,All Hail King Julien: Exiled,"Animation, Short, Adventure, Comedy, Family, Fantasy"
SHORT,2017.0,1.0,Series,6.1,0.0,#ff3351,VeggieTales in the City,"Animation, Short, Adventure, Comedy, Family, Music"
SHORT,2018.0,0.0,Movie,6.6,0.0,#ff3351,Poacher,"Short, Action, Crime, Drama, Thriller"
SHORT,2018.0,0.0,Movie,0.0,0.0,#ff3351,Snowing!,"Short, Drama"
SHORT,2018.0,0.0,Movie,0.0,0.0,#ff3351,Kaitou Sentai Lupinranger vs. Keisatsu Sentai Patranger en Film,"Short, Action"
SHORT,2018.0,0.0,Movie,8.1,0.0,#ff3351,The Son,"Short, Comedy"
SHORT,2018.0,0.0,Movie,0.0,0.0,#ff3351,Mothers,"Short, Drama"
SHORT,2018.0,0.0,Movie,7.6,0.0,#ff3351,Pihu,"Short, Romance"
SHORT,2018.0,0.0,Movie,0.0,0.0,#ff3351,Solo,"Short, Romance"
SHORT,2018.0,0.0,Movie,6.3,0.0,#ff3351,The Last Hangover,"Short, Comedy"
SHORT,2018.0,0.0,Movie,5.1,0.0,#ff3351,Super Monsters and the Wish Star,"Animation, Short, Comedy, Family, Fantasy"
SHORT,2018.0,0.0,Movie,7.1,0.0,#ff3351,Angelas Christmas,"Animation, Short, Adventure, Family"
SHORT,2018.0,0.0,Movie,5.7,0.0,#ff3351,Super Monsters Save Halloween,"Animation, Short, Family"
SHORT,2018.0,0.0,Movie,0.0,0.0,#ff3351,Revenge,"Short, Drama"
SHORT,2018.0,0.0,Series,6.2,0.0,#ff3351,Behind Her Eyes,"Short, Drama"
SHORT,2018.0,0.0,Series,0.0,0.0,#ff3351,Signs,"Short, Drama"
SHORT,2018.0,0.0,Series,0.0,0.0,#ff3351,The Press,"Short, News"
SHORT,2018.0,0.0,Series,5.2,0.0,#ff3351,Rise of the Teenage Mutant Ninja Turtles,"Animation, Short, Action, Adventure, Comedy, Drama, Family, Fantasy"
SHORT,2018.0,0.0,Series,7.5,330661.0,#001bff,A Sisters All You Need,"Short, Drama, Thriller"
SHORT,2018.0,0.0,Series,7.0,0.0,#ff3351,Treehouse Detectives,"Animation, Short, Mystery"
SHORT,2018.0,1.0,Movie,5.6,0.0,#ff3351,"Out of Many, One","Documentary, Short"
SHORT,2018.0,1.0,Movie,5.9,0.0,#ff3351,Lessons from a School Shooting: Notes from Dunblane,"Documentary, Short, History"
SHORT,2018.0,1.0,Movie,7.2,0.0,#ff3351,Zion,"Documentary, Short, Biography, Sport"
SHORT,2018.0,1.0,Movie,7.1,0.0,#ff3351,End Game,"Documentary, Short"
SHORT,2018.0,1.0,Movie,7.0,0.0,#ff3351,"Ram Dass, Going Home","Documentary, Short"
SHORT,2018.0,1.0,Movie,7.2,0.0,#ff3351,Ladies First,"Documentary, Short, Sport"
SHORT,2018.0,1.0,Series,8.5,0.0,#ff3351,Haunted,"Documentary, Short, Comedy, Family, Mystery"
SHORT,2018.0,1.0,Series,6.6,0.0,#ff3351,The Who Was? Show,"Short, Adventure, Comedy, Family"
SHORT,2018.0,1.0,Series,8.2,0.0,#ff3351,Dirty Money,"Short, Crime, Drama"
SHORT,2018.0,1.0,Series,5.8,0.0,#ff3351,Trolls: The Beat Goes On!,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical"
SHORT,2018.0,1.0,Series,7.0,0.0,#ff3351,Rotten,"Short, Comedy, Crime, Horror"
SHORT,2019.0,0.0,Movie,7.0,0.0,#ff3351,Kishiryu Sentai Ryusoulger The Movie: Time Slip! Dinosaur Panic!!,"Short, Action, Adventure, Fantasy"
SHORT,2019.0,0.0,Movie,0.0,0.0,#ff3351,Lightning Man & The Mystery Island,"Short, Drama"
SHORT,2019.0,0.0,Movie,7.0,0.0,#ff3351,Baxu and the Giants,"Short, Drama, Family, Fantasy"
SHORT,2019.0,0.0,Movie,0.0,0.0,#ff3351,Bad Joke,"Short, Thriller"
SHORT,2019.0,0.0,Movie,6.4,0.0,#ff3351,LEGO Marvel Spider-Man: Vexed by Venom,"Animation, Short, Action, Adventure, Comedy, Family"
SHORT,2019.0,0.0,Movie,0.0,0.0,#ff3351,Uncovered,"Short, Drama"
SHORT,2019.0,0.0,Movie,8.0,0.0,#ff3351,My Mother,"Short, Drama"
SHORT,2019.0,0.0,Movie,5.9,0.0,#ff3351,The Spooky Tale of Captain Underpants Hack-a-ween,"Animation, Short, Action, Adventure, Comedy, Family"
SHORT,2019.0,0.0,Movie,6.5,0.0,#ff3351,The Modest Heroes of Studio Ponoc,"Documentary, Short"
SHORT,2019.0,0.0,Movie,5.2,0.0,#ff3351,American Factory: A Conversation with the Obamas,"Documentary, Short"
SHORT,2019.0,0.0,Movie,7.7,0.0,#ff3351,ANIMA,"Short, Music"
SHORT,2019.0,0.0,Movie,7.2,0.0,#ff3351,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,"Documentary, Short"
SHORT,2019.0,0.0,Movie,0.0,0.0,#ff3351,Nocturne,"Short, Thriller"
SHORT,2019.0,0.0,Series,6.7,0.0,#ff3351,LEGO: CITY Adventures,"Animation, Short, Action, Adventure, Comedy, Family"
SHORT,2019.0,0.0,Series,0.0,0.0,#ff3351,Our Sisters Soulmate,"Short, Drama"
SHORT,2019.0,0.0,Series,0.0,0.0,#ff3351,Can You Hear Me?,"Short, Drama"
SHORT,2019.0,0.0,Series,7.9,0.0,#ff3351,Spirit Riding Free: Pony Tales,"Animation, Short, Adventure, Family"
SHORT,2019.0,0.0,Series,6.4,0.0,#ff3351,The Writer,"Short, Horror"
SHORT,2019.0,0.0,Series,8.5,0.0,#ff3351,"Love, Death and Robots","Animation, Short, Comedy, Fantasy, Horror, Sci-Fi"
SHORT,2019.0,1.0,Movie,4.4,0.0,#ff3351,After the Raid,"Documentary, Short"
SHORT,2019.0,1.0,Movie,7.4,0.0,#ff3351,The Irishman: In Conversation,"Documentary, Short"
SHORT,2019.0,1.0,Movie,7.0,0.0,#ff3351,"Lorena, Light-Footed Woman","Documentary, Short, Sport"
SHORT,2019.0,1.0,Movie,7.4,0.0,#ff3351,Fire in Paradise,"Documentary, Short"
SHORT,2019.0,1.0,Movie,6.7,0.0,#ff3351,Little Miss Sumo,"Documentary, Short, Biography, Sport"
SHORT,2019.0,1.0,Movie,5.5,0.0,#ff3351,Ghosts of Sugar Land,"Documentary, Short"
SHORT,2019.0,1.0,Movie,6.4,0.0,#ff3351,Birders,"Documentary, Short"
SHORT,2019.0,1.0,Movie,6.5,0.0,#ff3351,Life Overtakes Me,"Documentary, Short"
SHORT,2019.0,1.0,Movie,4.5,0.0,#ff3351,After Maria,"Documentary, Short"
SHORT,2019.0,1.0,Movie,6.4,0.0,#ff3351,A Tale of Two Kitchens,"Documentary, Short"
SHORT,2019.0,1.0,Movie,6.8,0.0,#ff3351,All In My Family,"Documentary, Short, Family"
SHORT,2019.0,1.0,Movie,6.5,0.0,#ff3351,A 3 Minute Hug,"Documentary, Short"
SHORT,2019.0,1.0,Movie,7.4,0.0,#ff3351,Period. End of Sentence.,"Documentary, Short"
SHORT,2019.0,1.0,Series,0.0,0.0,#ff3351,BONDING,"Documentary, Short"
SHORT,2020.0,0.0,Movie,7.9,0.0,#ff3351,If Anything Happens I Love You,"Animation, Short, Drama"
SHORT,2020.0,0.0,Movie,6.2,0.0,#ff3351,Alien Xmas,"Animation, Short, Adventure, Comedy, Family, Fantasy, Sci-Fi"
SHORT,2020.0,0.0,Movie,5.0,0.0,#ff3351,The Magic School Bus Rides Again The Frizz Connection,"Animation, Short, Adventure, Comedy, Family, Musical"
SHORT,2020.0,0.0,Movie,7.1,0.0,#ff3351,Rooting for Roona,"Documentary, Short, Drama"
SHORT,2020.0,0.0,Movie,5.3,0.0,#ff3351,The Boss Baby: Get That Baby!,"Animation, Short, Adventure, Comedy, Family"
SHORT,2020.0,0.0,Movie,5.4,0.0,#ff3351,Super Monsters: The New Class,"Short, Animation, Family"
SHORT,2020.0,0.0,Movie,6.8,0.0,#ff3351,The Letter Reader,"Short, Drama"
SHORT,2020.0,0.0,Movie,4.9,0.0,#ff3351,Elf Pets: Santa’s Reindeer Rescue,"Short, Family"
SHORT,2020.0,0.0,Movie,4.3,0.0,#ff3351,Super Monsters: Dia de los Monsters,"Animation, Short, Family"
SHORT,2020.0,0.0,Movie,6.9,0.0,#ff3351,Go! Go! Cory Carson: The Chrissy,"Animation, Short, Family"
SHORT,2020.0,0.0,Movie,4.7,0.0,#ff3351,Sol Levante,"Animation, Short, Action, Fantasy"
SHORT,2020.0,0.0,Movie,6.7,0.0,#ff3351,Making Unorthodox,"Short, Documentary"
SHORT,2020.0,0.0,Movie,7.0,0.0,#ff3351,Carmen Sandiego: To Steal or Not to Steal,"Animation, Short, Action, Adventure, Family"
SHORT,2020.0,0.0,Movie,6.5,0.0,#ff3351,Captain Underpants Epic Choice-o-Rama,"Animation, Short, Action, Adventure, Comedy, Family, Sci-Fi"
SHORT,2020.0,0.0,Movie,0.0,0.0,#ff3351,El límite infinito,"Documentary, Short"
SHORT,2020.0,0.0,Series,5.7,0.0,#ff3351,Goedam,"Short, Horror, Mystery, Thriller"
SHORT,2020.0,0.0,Series,7.1,0.0,#ff3351,The Witcher: A Look Inside the Episodes,"Documentary, Short"
SHORT,2020.0,0.0,Series,4.1,0.0,#ff3351,Six Windows in the Desert,"Short, Adventure, Comedy, Drama, History, Sci-Fi"
SHORT,2020.0,1.0,Movie,6.7,0.0,#ff3351,A Love Song for Latasha,"Documentary, Short, Biography, Drama"
SHORT,2020.0,1.0,Movie,6.3,0.0,#ff3351,John Was Trying to Contact Aliens,"Documentary, Short, Biography, Romance, Sci-Fi"
SHORT,2020.0,1.0,Movie,7.4,0.0,#ff3351,The Speed Cubers,"Documentary, Short"
SHORT,2020.0,1.0,Movie,6.9,0.0,#ff3351,The Claudia Kishi Club,"Documentary, Short"
SHORT,2020.0,1.0,Movie,7.3,0.0,#ff3351,Sitara: Let Girls Dream,"Animation, Short, Drama"
SHORT,2020.0,1.0,Movie,6.5,0.0,#ff3351,WHAT DID JACK DO?,"Short, Comedy, Crime, Drama, Fantasy, Music, Mystery, Thriller"
SHORT,2021.0,0.0,Movie,6.7,0.0,#ff3351,What Would Sophia Loren Do?,"Documentary, Short, Biography"
SHORT,2021.0,0.0,Movie,7.8,0.0,#ff3351,Girl Trip,"Short, Comedy, Horror, Thriller"
SPORT,2010.0,0.0,Movie,6.2,176591618.0,#001bff,The Karate Kid,"Action, Drama, Family, Sport"
SPORT,2010.0,0.0,Movie,7.8,93617009.0,#001bff,The Fighter,"Biography, Drama, Sport"
SPORT,2011.0,0.0,Movie,6.0,0.0,#ff3351,Lucky Trouble,"Comedy, Romance, Sport"
SPORT,2011.0,0.0,Movie,7.1,85468508.0,#001bff,Real,"Action, Drama, Sci-Fi, Sport"
SPORT,2011.0,0.0,Movie,6.9,0.0,#ff3351,Glove,"Drama, Sport"
SPORT,2011.0,0.0,Movie,7.1,0.0,#ff3351,Punch,"Drama, Sport"
SPORT,2011.0,0.0,Movie,8.5,1612430.0,#001bff,Senna,"Documentary, Biography, Sport"
SPORT,2011.0,0.0,Movie,7.6,75605492.0,#001bff,Moneyball,"Biography, Drama, Sport"
SPORT,2011.0,0.0,Movie,6.3,1710.0,#001bff,Chalet Girl,"Comedy, Romance, Sport"
SPORT,2011.0,0.0,Movie,7.0,43853424.0,#001bff,Soul Surfer,"Biography, Drama, Family, Sport"
SPORT,2011.0,0.0,Movie,7.1,85468508.0,#001bff,Real Steel,"Action, Drama, Sci-Fi, Sport"
SPORT,2011.0,0.0,Movie,8.2,13657115.0,#001bff,Warrior,"Action, Drama, Sport"
SPORT,2011.0,0.0,Movie,5.7,0.0,#ff3351,Never Back Down 2: The Beatdown,"Action, Drama, Sport"
SPORT,2012.0,0.0,Movie,8.2,40311.0,#001bff,Paan Singh Tomar,"Action, Biography, Crime, Sport, Thriller"
SPORT,2012.0,0.0,Movie,5.3,670086.0,#001bff,Student of the Year,"Comedy, Drama, Romance, Sport"
SPORT,2012.0,0.0,Movie,6.8,35763137.0,#001bff,Trouble with the Curve,"Drama, Sport"
SPORT,2012.0,0.0,Movie,7.0,0.0,#ff3351,As One,"Drama, Sport"
SPORT,2012.0,0.0,Movie,5.1,587211.0,#001bff,Thunderstruck,"Comedy, Family, Fantasy, Sport"
SPORT,2012.0,0.0,Movie,5.7,13103272.0,#001bff,Playing for Keeps,"Comedy, Romance, Sport"
SPORT,2012.0,0.0,Movie,7.7,562218.0,#001bff,Undefeated,"Documentary, Sport"
SPORT,2012.0,0.0,Movie,7.8,0.0,#ff3351,Fastest,"Documentary, Action, Sport"
SPORT,2012.0,0.0,Movie,5.9,0.0,#ff3351,An American Girl: McKenna Shoots for the Stars,"Drama, Family, Sport"
SPORT,2012.0,0.0,Movie,6.4,45290318.0,#001bff,Here Comes the Boom,"Action, Comedy, Sport"
SPORT,2012.0,0.0,Movie,6.4,0.0,#ff3351,"Allez, Eddy!","Comedy, Drama, Sport"
SPORT,2012.0,0.0,Movie,6.8,4168528.0,#001bff,Goon,"Comedy, Drama, Sport"
SPORT,2012.0,0.0,Series,7.4,0.0,#ff3351,Girls und Panzer,"Animation, Action, Comedy, Sport"
SPORT,2012.0,0.0,Series,8.3,0.0,#ff3351,Kurokos Basketball,"Animation, Comedy, Sport"
SPORT,2013.0,0.0,Movie,5.4,0.0,#ff3351,Backyard Ashes,"Comedy, Sport"
SPORT,2013.0,0.0,Movie,6.9,0.0,#ff3351,Go Eight,"Action, Drama, Sport"
SPORT,2013.0,0.0,Movie,6.3,0.0,#ff3351,Victor Young Perez,"Biography, Drama, History, Sport"
SPORT,2013.0,0.0,Movie,7.7,1122527.0,#001bff,Kai Po Che!,"Drama, Sport"
SPORT,2013.0,0.0,Movie,6.0,0.0,#ff3351,Mr. Go,"Comedy, Drama, Sport"
SPORT,2013.0,0.0,Movie,6.5,0.0,#ff3351,The Unbeatables,"Animation, Adventure, Family, Sport"
SPORT,2013.0,0.0,Movie,7.5,95020213.0,#001bff,42,"Biography, Drama, Sport"
SPORT,2013.0,0.0,Movie,8.1,26947624.0,#001bff,Rush,"Action, Biography, Drama, Sport"
SPORT,2013.0,0.0,Movie,6.4,83028128.0,#001bff,Turbo,"Animation, Adventure, Comedy, Family, Sci-Fi, Sport"
SPORT,2013.0,0.0,Series,6.5,0.0,#ff3351,White Lines,"Drama, Sport"
SPORT,2013.0,0.0,Series,8.7,0.0,#ff3351,Hajime No Ippo: Rising,"Animation, Action, Comedy, Sport"
SPORT,2013.0,0.0,Series,7.4,0.0,#ff3351,Free!,"Animation, Comedy, Drama, Sport"
SPORT,2013.0,0.0,Series,7.7,0.0,#ff3351,Yowamushi Pedal,"Animation, Comedy, Drama, Sport"
SPORT,2013.0,0.0,Series,6.2,0.0,#ff3351,PAW Patrol,"Animation, Action, Adventure, Comedy, Family, Sport"
SPORT,2013.0,1.0,Movie,7.4,39819.0,#001bff,The Short Game,"Documentary, Sport"
SPORT,2013.0,1.0,Series,6.6,0.0,#ff3351,Turbo FAST,"Animation, Action, Comedy, Family, Sci-Fi, Sport"
SPORT,2014.0,0.0,Movie,5.4,0.0,#ff3351,Banting,"Action, Drama, Sport"
SPORT,2014.0,0.0,Movie,6.8,0.0,#ff3351,Fair Play,"Drama, Sport"
SPORT,2014.0,0.0,Movie,6.3,0.0,#ff3351,The Second Game,"Documentary, History, Sport"
SPORT,2014.0,0.0,Movie,7.2,115637895.0,#001bff,Unbroken,"Action, Biography, Drama, Sport, War"
SPORT,2014.0,0.0,Movie,7.4,0.0,#ff3351,New Initial D the Movie Legend 1: Awakening,"Animation, Action, Sport"
SPORT,2014.0,0.0,Movie,6.7,0.0,#ff3351,Streif: One Hell of a Ride,"Documentary, History, News, Sport"
SPORT,2014.0,0.0,Movie,6.7,30127963.0,#001bff,When the Game Stands Tall,"Biography, Drama, Family, Sport"
SPORT,2014.0,0.0,Movie,7.6,41340.0,#001bff,Nowitzki: The Perfect Shot,"Documentary, Biography, Sport"
SPORT,2014.0,0.0,Movie,6.8,621300.0,#001bff,Mary Kom,"Action, Biography, Drama, Sport"
SPORT,2014.0,0.0,Movie,6.8,28842237.0,#001bff,Draft Day,"Drama, Sport"
SPORT,2014.0,0.0,Movie,7.2,7205.0,#001bff,I Am Ali,"Documentary, Biography, Sport"
SPORT,2014.0,0.0,Series,8.6,0.0,#ff3351,Ping Pong the Animation,"Animation, Drama, Sport"
SPORT,2014.0,0.0,Series,7.1,0.0,#ff3351,David Beckham: Into the Unknown,"Documentary, Sport"
SPORT,2014.0,1.0,Movie,8.0,0.0,#ff3351,The Battered Bastards of Baseball,"Documentary, Sport"
SPORT,2015.0,0.0,Movie,3.6,0.0,#ff3351,Golden Shoes,"Family, Sport"
SPORT,2015.0,0.0,Movie,6.9,0.0,#ff3351,Viktoria,"Short, Drama, Sport"
SPORT,2015.0,0.0,Movie,6.8,0.0,#ff3351,David Beckham: For the Love of the Game,"Documentary, Biography, Sport"
SPORT,2015.0,0.0,Movie,6.5,613775.0,#001bff,Brothers,"Action, Drama, Sport"
SPORT,2015.0,0.0,Movie,7.6,0.0,#ff3351,Magnificent,"Documentary, Drama, Sport"
SPORT,2015.0,0.0,Movie,6.3,0.0,#ff3351,To the Fore,"Drama, Sport"
SPORT,2015.0,0.0,Movie,7.3,0.0,#ff3351,Barça Dreams,"Documentary, Sport"
SPORT,2015.0,0.0,Movie,7.1,0.0,#ff3351,Sir Alex Ferguson: Secrets of Success,"Documentary, Biography, Sport"
SPORT,2015.0,0.0,Movie,7.4,0.0,#ff3351,Ballet Boys,"Documentary, Sport"
SPORT,2015.0,0.0,Movie,8.3,0.0,#ff3351,Hitting the Apex,"Documentary, Sport"
SPORT,2015.0,0.0,Movie,7.2,0.0,#ff3351,High Speed!: Free! Starting Days,"Animation, Drama, Sport"
SPORT,2015.0,0.0,Movie,7.1,0.0,#ff3351,Gascoigne,"Documentary, Biography, Sport"
SPORT,2015.0,0.0,Movie,7.2,34542474.0,#001bff,Concussion,"Biography, Drama, Sport"
SPORT,2015.0,0.0,Movie,5.3,28782481.0,#001bff,Point Break,"Action, Adventure, Crime, Sport, Thriller"
SPORT,2015.0,0.0,Movie,5.5,0.0,#ff3351,Born to Dance,"Action, Drama, Music, Sport"
SPORT,2015.0,0.0,Movie,7.6,109767581.0,#001bff,Creed,"Drama, Sport"
SPORT,2015.0,0.0,Movie,7.2,2246000.0,#001bff,My All American,"Biography, Drama, Sport"
SPORT,2015.0,0.0,Movie,6.9,0.0,#ff3351,Summer of 92,"Biography, Comedy, Drama, Sport"
SPORT,2015.0,0.0,Movie,6.4,0.0,#ff3351,Full Out,"Biography, Drama, Family, Sport"
SPORT,2015.0,0.0,Movie,7.3,0.0,#ff3351,Messi,"Documentary, Biography, Sport"
SPORT,2015.0,0.0,Movie,7.4,52421953.0,#001bff,Southpaw,"Action, Drama, Sport"
SPORT,2015.0,0.0,Movie,7.0,12096300.0,#001bff,Foxcatcher,"Biography, Drama, History, Sport"
SPORT,2015.0,0.0,Movie,6.9,0.0,#ff3351,Yowamushi Pedal The Movie,"Animation, Comedy, Romance, Sport"
SPORT,2015.0,0.0,Movie,4.7,0.0,#ff3351,A 2nd Chance,"Drama, Family, Sport"
SPORT,2015.0,0.0,Series,5.9,0.0,#ff3351,The Playbook,"Drama, Sport"
SPORT,2015.0,0.0,Series,0.0,0.0,#ff3351,The Unbeatables,"Documentary, Short, Drama, Sport"
SPORT,2015.0,0.0,Series,6.5,613775.0,#001bff,Brothers,"Action, Drama, Sport"
SPORT,2015.0,0.0,Series,5.3,0.0,#ff3351,Bella and the Bulldogs,"Comedy, Family, Sport"
SPORT,2016.0,0.0,Movie,6.4,0.0,#ff3351,Cheer Boys!!,"Animation, Drama, Sport"
SPORT,2016.0,0.0,Movie,7.4,0.0,#ff3351,Pitch,"Drama, Sport"
SPORT,2016.0,0.0,Movie,6.4,0.0,#ff3351,Sparta,Sport
SPORT,2016.0,0.0,Movie,5.9,0.0,#ff3351,Good Luck Algeria,"Comedy, Sport"
SPORT,2016.0,0.0,Movie,7.1,0.0,#ff3351,Fourth Place,"Drama, Sport"
SPORT,2016.0,0.0,Movie,7.3,2000620.0,#001bff,Greater,"Biography, Family, Sport"
SPORT,2016.0,0.0,Movie,6.7,0.0,#ff3351,Weeds on Fire,"Action, Biography, Drama, History, Sport"
SPORT,2016.0,0.0,Movie,6.2,1738477.0,#001bff,Billy Lynns Long Halftime Walk,"Action, Drama, Sport, Thriller, War"
SPORT,2016.0,0.0,Movie,7.3,0.0,#ff3351,Italian Race,"Drama, Sport"
SPORT,2016.0,0.0,Movie,2.1,0.0,#ff3351,Hajwala: The Missing Engine,"Action, Adventure, Crime, Drama, Sport, Thriller"
SPORT,2016.0,0.0,Movie,6.2,0.0,#ff3351,Yell for the Blue Sky,"Drama, Family, Romance, Sport"
SPORT,2016.0,0.0,Movie,6.8,5083906.0,#001bff,Bleed for This,"Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,5.6,0.0,#ff3351,Raising the Bar,"Drama, Family, Sport"
SPORT,2016.0,0.0,Movie,8.4,12391761.0,#001bff,Dangal,"Action, Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,7.7,0.0,#ff3351,Budhia Singh: Born to Run,"Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,5.8,0.0,#ff3351,Azhar,"Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,7.1,0.0,#ff3351,Stronger Than The World,"Action, Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,6.6,4712792.0,#001bff,Hands of Stone,"Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,4.9,0.0,#ff3351,Kickboxer: Vengeance,"Action, Crime, Drama, Sport"
SPORT,2016.0,0.0,Movie,6.4,0.0,#ff3351,Mercenary,"Drama, Sport"
SPORT,2016.0,0.0,Movie,7.2,57046.0,#001bff,Pelé: Birth of a Legend,"Biography, Drama, Sport"
SPORT,2016.0,0.0,Movie,7.4,15789389.0,#001bff,Eddie the Eagle,"Biography, Comedy, Drama, Family, History, Sport"
SPORT,2016.0,0.0,Movie,7.1,19206207.0,#001bff,Race,"Biography, Drama, Sport"
SPORT,2016.0,0.0,Series,6.8,0.0,#ff3351,Long Riders!,"Animation, Sport"
SPORT,2016.0,0.0,Series,8.3,0.0,#ff3351,Yuri on Ice,"Animation, Comedy, Drama, Romance, Sport"
SPORT,2016.0,1.0,Movie,7.3,0.0,#ff3351,Team Foxcatcher,"Documentary, Biography, Crime, History, Sport"
SPORT,2016.0,1.0,Series,8.5,0.0,#ff3351,Last Chance U,"Documentary, Sport"
SPORT,2017.0,0.0,Movie,6.7,12638526.0,#001bff,Battle of the Sexes,"Biography, Comedy, Drama, Sport"
SPORT,2017.0,0.0,Movie,5.8,0.0,#ff3351,Yongsoon,"Comedy, Drama, Romance, Sport"
SPORT,2017.0,0.0,Movie,6.5,0.0,#ff3351,Mixed Doubles,"Comedy, Drama, Romance, Sport"
SPORT,2017.0,0.0,Movie,5.6,5975.0,#001bff,On Wings of Eagles,"Drama, History, Sport, War"
SPORT,2017.0,0.0,Movie,6.1,0.0,#ff3351,No Mercy,Sport
SPORT,2017.0,0.0,Movie,6.5,0.0,#ff3351,Tori Girl!,"Comedy, Family, Sport"
SPORT,2017.0,0.0,Movie,5.7,14838.0,#001bff,6 Below: Miracle on the Mountain,"Adventure, Biography, Drama, Sport, Thriller"
SPORT,2017.0,0.0,Movie,7.9,0.0,#ff3351,Kurokos Basketball: Last Game,"Animation, Drama, Sport"
SPORT,2017.0,0.0,Movie,7.8,0.0,#ff3351,89,"Documentary, Sport"
SPORT,2017.0,0.0,Movie,7.2,0.0,#ff3351,Conor McGregor: Notorious,"Documentary, Biography, Sport"
SPORT,2017.0,0.0,Movie,6.5,320725.0,#001bff,The Bleeder,"Biography, Drama, Sport"
SPORT,2017.0,0.0,Movie,5.8,0.0,#ff3351,Goon: Last of the Enforcers,"Comedy, Sport"
SPORT,2017.0,0.0,Movie,7.3,0.0,#ff3351,McLaren,"Documentary, Biography, Drama, Sport"
SPORT,2017.0,0.0,Movie,3.2,0.0,#ff3351,SPF-18,"Drama, Romance, Sport"
SPORT,2017.0,0.0,Movie,6.5,0.0,#ff3351,Jawbone,"Action, Drama, Sport"
SPORT,2017.0,0.0,Movie,7.0,0.0,#ff3351,Boyka: Undisputed,"Action, Drama, Sport"
SPORT,2017.0,0.0,Movie,7.1,0.0,#ff3351,Handsome Devil,"Comedy, Drama, Sport"
SPORT,2017.0,0.0,Series,4.3,0.0,#ff3351,For the Win,Sport
SPORT,2017.0,0.0,Series,8.5,0.0,#ff3351,Project S The Series,"Comedy, Drama, Family, Romance, Sport"
SPORT,2017.0,0.0,Series,7.3,0.0,#ff3351,See You in Time,"Romance, Sport"
SPORT,2017.0,0.0,Series,9.0,0.0,#ff3351,Stranger,"Documentary, Drama, Sport"
SPORT,2017.0,0.0,Series,7.3,0.0,#ff3351,Gold Stars: The Story of the FIFA World Cup Tournaments,"Documentary, Sport"
SPORT,2017.0,1.0,Movie,7.4,0.0,#ff3351,Long Shot,"Documentary, Crime, Sport"
SPORT,2017.0,1.0,Movie,7.0,0.0,#ff3351,Resurface,"Documentary, Short, Sport, War"
SPORT,2017.0,1.0,Movie,7.9,0.0,#ff3351,Icarus,"Documentary, Sport"
SPORT,2017.0,1.0,Series,8.0,0.0,#ff3351,GLOW,"Comedy, Drama, Sport"
SPORT,2018.0,0.0,Movie,6.6,0.0,#ff3351,The Merger,"Comedy, Drama, Sport"
SPORT,2018.0,0.0,Movie,7.3,0.0,#ff3351,Champions,"Comedy, Drama, Family, Sport"
