Title,Series or Movie,IMDb Score,Genre,Year2
The Young Pope,Series,8.4,DRAMA,2017
Made in Abyss,Series,8.4,DRAMA,2017
Prison Playbook,Series,8.4,DRAMA,2017
While You Were Sleeping,Series,8.4,DRAMA,2017
Ozark,Series,8.4,DRAMA,2017
Atypical,Series,8.3,DRAMA,2017
Chicago Typewriter,Series,8.3,DRAMA,2017
Godless,Series,8.3,DRAMA,2017
Day and Night,Series,8.3,DRAMA,2017
Eternal Love,Series,8.3,DRAMA,2017
Three Girls,Series,8.2,DRAMA,2017
American Vandal,Series,8.2,DRAMA,2017
My Mister,Series,9.1,DRAMA,2018
Mr. Sunshine,Series,8.8,DRAMA,2018
Sky Castle,Series,8.7,DRAMA,2018
Age of Rebellion,Series,8.7,DRAMA,2018
The Rise of Phoenixes,Series,8.7,DRAMA,2018
The Haunting of Hill House,Series,8.6,DRAMA,2018
Shtisel,Series,8.6,DRAMA,2018
Cobra Kai,Series,8.6,DRAMA,2018
Pose,Series,8.6,DRAMA,2018
Gevoel voor tumor,Series,8.5,DRAMA,2018
Violet Evergarden,Series,8.4,DRAMA,2018
Babylon Berlin,Series,8.4,DRAMA,2018
Live,Series,8.4,DRAMA,2018
The Mechanism,Series,8.4,DRAMA,2018
Steins;Gate 0,Series,8.4,DRAMA,2018
The Gifted,Series,8.4,DRAMA,2018
The Dragon Prince,Series,8.4,DRAMA,2018
Violet Evergarden: Special,Series,8.4,DRAMA,2018
Narcos: Mexico,Series,8.4,DRAMA,2018
Oh My JUMP!,Series,8.4,DRAMA,2018
The World Between Us,Series,9.1,DRAMA,2019
When They See Us,Series,8.9,DRAMA,2019
The Untamed,Series,8.9,DRAMA,2019
College Romance,Series,8.9,DRAMA,2019
VINLAND SAGA,Series,8.8,DRAMA,2019
The Promised Neverland,Series,8.7,DRAMA,2019
Someday or One Day,Series,8.6,DRAMA,2019
Your Lie in April,Series,8.6,DRAMA,2019
Delhi Crime,Series,8.5,DRAMA,2019
The Dark Crystal: Age of Resistance,Series,8.5,DRAMA,2019
After Life,Series,8.4,DRAMA,2019
Fruits Basket,Series,8.4,DRAMA,2019
Rilakkuma and Kaoru,Series,8.4,DRAMA,2019
Arthdal Chronicles,Series,8.4,DRAMA,2019
Kingdom,Series,8.4,DRAMA,2019
Beautiful World,Series,8.4,DRAMA,2019
Unbelievable,Series,8.4,DRAMA,2019
Sex Education,Series,8.3,DRAMA,2019
Hotel Del Luna,Series,8.3,DRAMA,2019
My Country: The New Age,Series,8.3,DRAMA,2019
Staged,Series,8.7,DRAMA,2020
Hospital Playlist,Series,8.7,DRAMA,2020
Go Ahead,Series,8.6,DRAMA,2020
Love and Redemption,Series,8.3,DRAMA,2020
Caliphate,Series,8.2,DRAMA,2020
The New Pope,Series,8.2,DRAMA,2020
Itaewon Class,Series,8.2,DRAMA,2020
The World of the Married,Series,8.1,DRAMA,2020
Paava Kadhaigal,Series,8.1,DRAMA,2020
Rise of Empires: Ottoman,Series,8.0,DRAMA,2020
"Hi Bye, Mama!",Series,8.0,DRAMA,2020
Great Pretender,Series,8.0,DRAMA,2020
Unorthodox,Series,8.0,DRAMA,2020
Most Beautiful Thing,Series,7.9,DRAMA,2020
Tower of God,Series,7.9,DRAMA,2020
Do You Like Brahms?,Series,7.9,DRAMA,2020
Giri / Haji,Series,7.9,DRAMA,2020
Still 2gether,Series,7.9,DRAMA,2020
BEASTARS,Series,7.8,DRAMA,2020
Hyena,Series,7.8,DRAMA,2020
Idoly Pride,Series,8.2,DRAMA,2021
2.43: Seiin High School Boys Volleyball Team,Series,7.9,DRAMA,2021
Daughter From Another Mother,Series,7.3,DRAMA,2021
Capitani,Series,7.1,DRAMA,2021
Bottom-Tier Character Tomozaki,Series,7.1,DRAMA,2021
50M2,Series,7.0,DRAMA,2021
Fate: The Winx Saga,Series,7.0,DRAMA,2021
Tribes of Europa,Series,6.2,DRAMA,2021
Pitta Kathalu,Series,5.0,DRAMA,2021
Adventure Time,Series,8.6,ANIMATION,2010
Young Justice,Series,8.6,ANIMATION,2010
The Tatami Galaxy,Series,8.5,ANIMATION,2010
Maid-Sama!,Series,8.0,ANIMATION,2010
Scooby-Doo!: Mystery Incorporated,Series,8.0,ANIMATION,2010
Bakuman.,Series,8.0,ANIMATION,2010
Transformers Prime,Series,7.9,ANIMATION,2010
Durarara!!,Series,7.9,ANIMATION,2010
DreamWorks How to Train Your Dragon Legends,Series,7.7,ANIMATION,2010
Angel Beats,Series,7.7,ANIMATION,2010
My Little Pony: Friendship Is Magic,Series,7.6,ANIMATION,2010
Banana,Series,7.5,ANIMATION,2010
Alphablocks,Series,7.5,ANIMATION,2010
Octonauts,Series,7.5,ANIMATION,2010
Baka and Test,Series,7.3,ANIMATION,2010
Arakawa Under the Bridge,Series,7.1,ANIMATION,2010
Seitokai Yakuindomo,Series,7.1,ANIMATION,2010
Marvel Anime: X-Men,Series,6.8,ANIMATION,2010
Demon King Daimao,Series,6.8,ANIMATION,2010
Babar and the Adventures of Badou,Series,6.7,ANIMATION,2010
Steins;Gate,Series,8.8,ANIMATION,2011
I Do Not Have Many Friends,Series,8.3,ANIMATION,2011
Fate/Zero,Series,8.3,ANIMATION,2011
Madoka Magica,Series,8.3,ANIMATION,2011
Anohana: The Flower We Saw That Day,Series,8.2,ANIMATION,2011
Chihayafuru,Series,8.2,ANIMATION,2011
The Amazing World of Gumball,Series,8.2,ANIMATION,2011
Fairy Tail,Series,8.0,ANIMATION,2011
Wild Kratts,Series,7.7,ANIMATION,2011
Beelzebub,Series,7.6,ANIMATION,2011
Pocoyo,Series,7.5,ANIMATION,2011
Tiger and Bunny,Series,7.5,ANIMATION,2011
Gosick,Series,7.4,ANIMATION,2011
LEGO Ninjago: Masters of Spinjitzu,Series,7.4,ANIMATION,2011
Deadman Wonderland,Series,7.2,ANIMATION,2011
Guilty Crown,Series,7.1,ANIMATION,2011
Sherlock Yack - Zoo Detective,Series,7.1,ANIMATION,2011
My Big Big Friend,Series,6.9,ANIMATION,2011
Justin Time GO!,Series,6.6,ANIMATION,2011
Justin Time,Series,6.6,ANIMATION,2011
JoJos Bizarre Adventure,Series,8.4,ANIMATION,2012
The Legend of Korra,Series,8.4,ANIMATION,2012
Kurokos Basketball,Series,8.3,ANIMATION,2012
Psycho-Pass,Series,8.2,ANIMATION,2012
Space Battleship Yamato 2199,Series,8.2,ANIMATION,2012
Kamisama Kiss,Series,8.1,ANIMATION,2012
Dragons: Race to the Edge,Series,8.0,ANIMATION,2012
The Pet Girl of Sakurasou,Series,7.8,ANIMATION,2012
Lupin the Third Mine Fujiko to iu onna,Series,7.8,ANIMATION,2012
Rurouni Kenshin: Shin Kyoto-Hen,Series,7.8,ANIMATION,2012
Daily Lives of High School Boys,Series,7.8,ANIMATION,2012
Magi: The Labyrinth of Magic,Series,7.8,ANIMATION,2012
Nisemonogatari,Series,7.7,ANIMATION,2012
The Familiar of Zero,Series,7.6,ANIMATION,2012
High School DxD,Series,7.6,ANIMATION,2012
Operation Ouch!,Series,7.6,ANIMATION,2012
Another,Series,7.6,ANIMATION,2012
Sword Art Online,Series,7.6,ANIMATION,2012
NEKOMONOGATARI -Black-,Series,7.5,ANIMATION,2012
Jormungand,Series,7.5,ANIMATION,2012
Rick and Morty,Series,9.2,ANIMATION,2013
Attack on Titan,Series,8.9,ANIMATION,2013
Hajime No Ippo: Rising,Series,8.7,ANIMATION,2013
Monogatari Series 2nd Season,Series,8.5,ANIMATION,2013
Sarah and Duck,Series,8.4,ANIMATION,2013
Steven Universe,Series,8.2,ANIMATION,2013
Ever After High,Series,8.0,ANIMATION,2013
The Devil Is a Part-Timer!,Series,7.7,ANIMATION,2013
Non Non Biyori,Series,7.7,ANIMATION,2013
Yowamushi Pedal,Series,7.7,ANIMATION,2013
Log Horizon,Series,7.7,ANIMATION,2013
The Eccentric Family,Series,7.6,ANIMATION,2013
Free!,Series,7.4,ANIMATION,2013
Nagi-Asu: A Lull in the Sea,Series,7.4,ANIMATION,2013
Ghost in the Shell Arise,Series,7.2,ANIMATION,2013
Blood Lad,Series,7.1,ANIMATION,2013
Maoyu: Archenemy and Hero,Series,7.0,ANIMATION,2013
Date A Live,Series,7.0,ANIMATION,2013
Kinmoza!,Series,6.7,ANIMATION,2013
Turbo FAST,Series,6.6,ANIMATION,2013
Irmão do Jorel,Series,9.1,ANIMATION,2014
Hey Duggee,Series,8.9,ANIMATION,2014
BoJack Horseman,Series,8.7,ANIMATION,2014
Ping Pong the Animation,Series,8.6,ANIMATION,2014
Yona of the Dawn,Series,8.1,ANIMATION,2014
SHIROBAKO,Series,8.1,ANIMATION,2014
Space Dandy,Series,8.1,ANIMATION,2014
Kiko,Series,8.1,ANIMATION,2014
Fate/stay night: Unlimited Blade Works,Series,8.0,ANIMATION,2014
Noragami,Series,7.9,ANIMATION,2014
Terror in Resonance,Series,7.9,ANIMATION,2014
Tokyo Ghoul,Series,7.9,ANIMATION,2014
No Game No Life,Series,7.8,ANIMATION,2014
Monthly Girls Nozaki Kun,Series,7.7,ANIMATION,2014
Magic Kaito 1412,Series,7.5,ANIMATION,2014
Earth to Luna!,Series,7.5,ANIMATION,2014
World Trigger,Series,7.5,ANIMATION,2014
Blue Exorcist,Series,7.5,ANIMATION,2014
Rage of Bahamut: Genesis,Series,7.4,ANIMATION,2014
Blue Spring Ride,Series,7.4,ANIMATION,2014
One Punch Man,Series,8.8,ANIMATION,2015
Puffin Rock,Series,8.7,ANIMATION,2015
Molang,Series,8.5,ANIMATION,2015
Food Wars!: Shokugeki no Soma,Series,8.2,ANIMATION,2015
Rimba Racer,Series,8.2,ANIMATION,2015
Go Jetters,Series,8.2,ANIMATION,2015
F Is for Family,Series,8.0,ANIMATION,2015
Sailor Moon Crystal,Series,7.9,ANIMATION,2015
Death Parade,Series,7.9,ANIMATION,2015
The Deep,Series,7.9,ANIMATION,2015
Kill la Kill,Series,7.9,ANIMATION,2015
Mobile Suit Gundam: Iron-Blooded Orphans,Series,7.9,ANIMATION,2015
Overlord,Series,7.8,ANIMATION,2015
Snow White with the Red Hair,Series,7.8,ANIMATION,2015
Clangers,Series,7.8,ANIMATION,2015
Miraculous: Tales of Ladybug and Cat Noir,Series,7.8,ANIMATION,2015
聖闘士星矢 黄金魂 -soul of gold-,Series,7.7,ANIMATION,2015
The Heroic Legend of Arslan,Series,7.6,ANIMATION,2015
Mr. Osomatsu,Series,7.6,ANIMATION,2015
Prison School,Series,7.6,ANIMATION,2015
Hunter X Hunter (2011),Series,8.9,ANIMATION,2016
Lastman,Series,8.7,ANIMATION,2016
StoryBots Super Songs,Series,8.6,ANIMATION,2016
Erased,Series,8.5,ANIMATION,2016
Trollhunters,Series,8.5,ANIMATION,2016
The Treflik Family,Series,8.5,ANIMATION,2016
March Comes in Like a Lion,Series,8.4,ANIMATION,2016
Ask the StoryBots,Series,8.4,ANIMATION,2016
Yuri on Ice,Series,8.3,ANIMATION,2016
The Disastrous Life of Saiki K.,Series,8.3,ANIMATION,2016
Parasyte: The Maxim,Series,8.3,ANIMATION,2016
Aggretsuko,Series,8.3,ANIMATION,2016
Ejen Ali,Series,8.3,ANIMATION,2016
Voltron: Legendary Defender,Series,8.1,ANIMATION,2016
Re: Life in a different world from zero,Series,8.1,ANIMATION,2016
Re:ZERO -Starting Life in Another World-,Series,8.1,ANIMATION,2016
Akame ga Kill!,Series,7.9,ANIMATION,2016
KonoSuba: Gods Blessing on This Wonderful World,Series,7.8,ANIMATION,2016
ReLIFE,Series,7.8,ANIMATION,2016
StoryZoo,Series,7.7,ANIMATION,2016
Numberblocks,Series,9.0,ANIMATION,2017
Beyblade Burst Evolution,Series,8.6,ANIMATION,2017
Made in Abyss,Series,8.4,ANIMATION,2017
Castlevania,Series,8.2,ANIMATION,2017
Black Clover,Series,8.1,ANIMATION,2017
Big Mouth,Series,8.0,ANIMATION,2017
Little Witch Academia,Series,7.9,ANIMATION,2017
The Ancient Magus Bride,Series,7.8,ANIMATION,2017
Saga of Tanya the Evil,Series,7.7,ANIMATION,2017
Buddy Thunderstruck,Series,7.7,ANIMATION,2017
Miss Kobayashis Dragon Maid,Series,7.7,ANIMATION,2017
Pingu in the City,Series,7.7,ANIMATION,2017
Inuyashiki Last Hero,Series,7.7,ANIMATION,2017
The Kirlian Frequency,Series,7.6,ANIMATION,2017
Girls Last Tour,Series,7.6,ANIMATION,2017
All Hail King Julien: Exiled,Series,7.5,ANIMATION,2017
Classroom of the Elite,Series,7.5,ANIMATION,2017
School of Roars,Series,7.5,ANIMATION,2017
Pablo,Series,7.4,ANIMATION,2017
Interviews With Monster Girls,Series,7.4,ANIMATION,2017
Hilda,Series,8.6,ANIMATION,2018
Mob Psycho 100,Series,8.5,ANIMATION,2018
My Hero Academia,Series,8.5,ANIMATION,2018
Mob Psycho 100,Series,8.5,ANIMATION,2018
Violet Evergarden: Special,Series,8.4,ANIMATION,2018
Run with the Wind,Series,8.4,ANIMATION,2018
The Dragon Prince,Series,8.4,ANIMATION,2018
Steins;Gate 0,Series,8.4,ANIMATION,2018
Violet Evergarden,Series,8.4,ANIMATION,2018
Final Space,Series,8.3,ANIMATION,2018
A Place Further than the Universe,Series,8.2,ANIMATION,2018
Rascal Does Not Dream of Bunny Girl Senpai,Series,8.1,ANIMATION,2018
Hinamatsuri,Series,8.0,ANIMATION,2018
Banana Fish,Series,8.0,ANIMATION,2018
Hi Score Girl,Series,8.0,ANIMATION,2018
That Time I Got Reincarnated as a Slime,Series,8.0,ANIMATION,2018
Zoku Owarimonogatari,Series,7.9,ANIMATION,2018
Cleo and Cuquin,Series,7.9,ANIMATION,2018
Laid-Back Camp,Series,7.9,ANIMATION,2018
Asobi Asobase: Workshop Of Fun,Series,7.9,ANIMATION,2018
VINLAND SAGA,Series,8.8,ANIMATION,2019
The Promised Neverland,Series,8.7,ANIMATION,2019
Your Lie in April,Series,8.6,ANIMATION,2019
"Love, Death and Robots",Series,8.5,ANIMATION,2019
Rilakkuma and Kaoru,Series,8.4,ANIMATION,2019
Kaguya-sama: Love Is War,Series,8.4,ANIMATION,2019
Fruits Basket,Series,8.4,ANIMATION,2019
Dr. Stone,Series,8.2,ANIMATION,2019
Green Eggs and Ham,Series,8.2,ANIMATION,2019
Legend Quest: Masters of Myth,Series,8.2,ANIMATION,2019
The Rising of the Shield Hero,Series,8.1,ANIMATION,2019
Astra Lost in Space,Series,8.0,ANIMATION,2019
KENGAN ASHURA,Series,8.0,ANIMATION,2019
CAROLE and TUESDAY,Series,7.9,ANIMATION,2019
Spirit Riding Free: Pony Tales,Series,7.9,ANIMATION,2019
Ascendance of a Bookworm,Series,7.9,ANIMATION,2019
The Disastrous Life of Saiki K.: Reawakened,Series,7.9,ANIMATION,2019
Carmen Sandiego,Series,7.9,ANIMATION,2019
Fire Force,Series,7.7,ANIMATION,2019
ninjago,Series,7.7,ANIMATION,2019
Jujutsu Kaisen,Series,8.7,ANIMATION,2020
Bread Barbershop,Series,8.5,ANIMATION,2020
Kipo and the Age of Wonderbeasts,Series,8.4,ANIMATION,2020
Trash Truck,Series,8.4,ANIMATION,2020
Rhyme Time Town Singalongs,Series,8.3,ANIMATION,2020
Go! Go! Cory Carson,Series,8.3,ANIMATION,2020
The Midnight Gospel,Series,8.3,ANIMATION,2020
Scissor Seven,Series,8.2,ANIMATION,2020
Dorohedoro,Series,8.2,ANIMATION,2020
Shaun the Sheep: Adventures from Mossy Bottom,Series,8.1,ANIMATION,2020
Great Pretender,Series,8.0,ANIMATION,2020
Assassination Classroom,Series,8.0,ANIMATION,2020
Tower of God,Series,7.9,ANIMATION,2020
Glitch Techs,Series,7.9,ANIMATION,2020
BEASTARS,Series,7.8,ANIMATION,2020
Moriarty the Patriot,Series,7.7,ANIMATION,2020
Close Enough,Series,7.7,ANIMATION,2020
Spirit Riding Free: Riding Academy,Series,7.7,ANIMATION,2020
Blood of Zeus,Series,7.6,ANIMATION,2020
Rhyme Time Town,Series,7.6,ANIMATION,2020
Mushoku Tensei: Jobless Reincarnation,Series,8.7,ANIMATION,2021
Demon Slayer: Kimetsu no Yaiba,Series,8.7,ANIMATION,2021
Headspace Guide to Meditation,Series,8.6,ANIMATION,2021
Kid Cosmic,Series,8.3,ANIMATION,2021
Idoly Pride,Series,8.2,ANIMATION,2021
2.43: Seiin High School Boys Volleyball Team,Series,7.9,ANIMATION,2021
Cells at Work! CODE BLACK,Series,7.7,ANIMATION,2021
Bungo Stray Dogs WAN!,Series,7.1,ANIMATION,2021
Bottom-Tier Character Tomozaki,Series,7.1,ANIMATION,2021
SSSS.GRIDMAN,Series,7.0,ANIMATION,2021
Mighty Little Bheem: Kite Festival,Series,5.4,ANIMATION,2021
Adventure Time,Series,8.6,SHORT,2010
Banana,Series,7.5,SHORT,2010
Transformers: Rescue Bots,Series,6.5,SHORT,2011
Barbie Life in the Dreamhouse,Series,7.3,SHORT,2012
Marvel Anime: Wolverine,Series,6.7,SHORT,2012
The Bus Stop,Series,6.5,SHORT,2012
Steven Universe,Series,8.2,SHORT,2013
Emilys Wonder Lab,Series,6.7,SHORT,2013
Mimi and Lisa,Series,6.6,SHORT,2013
Teen Titans Go!,Series,5.3,SHORT,2013
Sudden,Series,5.0,SHORT,2013
Entangled,Series,8.1,SHORT,2014
Murphys Law of Love,Series,7.3,SHORT,2014
Sonic Boom,Series,7.0,SHORT,2014
VeggieTales in the House,Series,4.5,SHORT,2014
Molang,Series,8.5,SHORT,2015
Creators,Series,8.3,SHORT,2015
Love Live! School Idol Project,Series,7.5,SHORT,2015
Dinotrux,Series,7.0,SHORT,2015
We Bare Bears,Series,6.8,SHORT,2015
Dawn of the Croods,Series,6.0,SHORT,2015
The Mr. Peabody and Sherman Show,Series,5.7,SHORT,2015
Be with You,Series,1.0,SHORT,2015
Beat Bugs,Series,7.6,SHORT,2016
Paranoid,Series,7.4,SHORT,2016
Skylanders Academy,Series,6.6,SHORT,2016
Taste of Love,Series,5.8,SHORT,2016
Ginny & Georgia,Series,5.3,SHORT,2016
Meridian,Series,4.5,SHORT,2016
13 Reasons Why: Beyond the Reasons,Series,7.9,SHORT,2017
Pingu in the City,Series,7.7,SHORT,2017
All Hail King Julien: Exiled,Series,7.5,SHORT,2017
Phi,Series,7.4,SHORT,2017
Dinotrux Supercharged,Series,7.2,SHORT,2017
True and the Rainbow Kingdom,Series,7.2,SHORT,2017
Mias Magic Playground,Series,7.0,SHORT,2017
Stretch Armstrong and the Flex Fighters,Series,6.4,SHORT,2017
Stone Age,Series,6.3,SHORT,2017
VeggieTales in the City,Series,6.1,SHORT,2017
Haunted,Series,8.5,SHORT,2018
Dirty Money,Series,8.2,SHORT,2018
A Sisters All You Need,Series,7.5,SHORT,2018
Rotten,Series,7.0,SHORT,2018
Treehouse Detectives,Series,7.0,SHORT,2018
The Who Was? Show,Series,6.6,SHORT,2018
Behind Her Eyes,Series,6.2,SHORT,2018
Trolls: The Beat Goes On!,Series,5.8,SHORT,2018
Rise of the Teenage Mutant Ninja Turtles,Series,5.2,SHORT,2018
"Love, Death and Robots",Series,8.5,SHORT,2019
Spirit Riding Free: Pony Tales,Series,7.9,SHORT,2019
LEGO: CITY Adventures,Series,6.7,SHORT,2019
The Writer,Series,6.4,SHORT,2019
The Witcher: A Look Inside the Episodes,Series,7.1,SHORT,2020
Goedam,Series,5.7,SHORT,2020
Six Windows in the Desert,Series,4.1,SHORT,2020
Young Justice,Series,8.6,ACTION,2010
Adventure Time,Series,8.6,ACTION,2010
Spartacus,Series,8.5,ACTION,2010
Millennium,Series,8.4,ACTION,2010
Transformers Prime,Series,7.9,ACTION,2010
Unriddle,Series,7.8,ACTION,2010
Angel Beats,Series,7.7,ACTION,2010
Arn: The Knight Templar: The Complete Series,Series,7.4,ACTION,2010
The Legend of Bruce Lee,Series,7.0,ACTION,2010
1920. Wojna i milosc,Series,6.9,ACTION,2010
El Cartel 2,Series,6.9,ACTION,2010
Unstoppable,Series,6.8,ACTION,2010
Demon King Daimao,Series,6.8,ACTION,2010
Fate/Zero,Series,8.3,ACTION,2011
Fairy Tail,Series,8.0,ACTION,2011
Beelzebub,Series,7.6,ACTION,2011
Teen Wolf,Series,7.6,ACTION,2011
Tiger and Bunny,Series,7.5,ACTION,2011
LEGO Ninjago: Masters of Spinjitzu,Series,7.4,ACTION,2011
Those Who Kill,Series,7.2,ACTION,2011
Deadman Wonderland,Series,7.2,ACTION,2011
Dragons Dogma,Series,7.1,ACTION,2011
Guilty Crown,Series,7.1,ACTION,2011
My Babysitters a Vampire,Series,7.0,ACTION,2011
Transformers: Rescue Bots,Series,6.5,ACTION,2011
Blood-C,Series,6.3,ACTION,2011
The Legend of Korra,Series,8.4,ACTION,2012
JoJos Bizarre Adventure,Series,8.4,ACTION,2012
Longmire,Series,8.3,ACTION,2012
Psycho-Pass,Series,8.2,ACTION,2012
Space Battleship Yamato 2199,Series,8.2,ACTION,2012
Dragons: Race to the Edge,Series,8.0,ACTION,2012
Rurouni Kenshin: Shin Kyoto-Hen,Series,7.8,ACTION,2012
Lupin the Third Mine Fujiko to iu onna,Series,7.8,ACTION,2012
The King 2 Hearts,Series,7.8,ACTION,2012
Magi: The Labyrinth of Magic,Series,7.8,ACTION,2012
Sword Art Online,Series,7.6,ACTION,2012
High School DxD,Series,7.6,ACTION,2012
Jormungand,Series,7.5,ACTION,2012
Arrow,Series,7.5,ACTION,2012
Arang and the Magistrate,Series,7.5,ACTION,2012
Girls und Panzer,Series,7.4,ACTION,2012
Rock Lee,Series,7.4,ACTION,2012
K,Series,7.2,ACTION,2012
Btooom!,Series,7.1,ACTION,2012
DreamWorks Spooky Stories,Series,6.7,ACTION,2012
Attack on Titan,Series,8.9,ACTION,2013
Hajime No Ippo: Rising,Series,8.7,ACTION,2013
Vikings,Series,8.5,ACTION,2013
Generation War,Series,8.5,ACTION,2013
Orphan Black,Series,8.3,ACTION,2013
Steven Universe,Series,8.2,ACTION,2013
Gu Family Book,Series,8.0,ACTION,2013
The Devil Is a Part-Timer!,Series,7.7,ACTION,2013
Log Horizon,Series,7.7,ACTION,2013
Parades End,Series,7.6,ACTION,2013
Marvels Agents of S.H.I.E.L.D.,Series,7.5,ACTION,2013
Ghost in the Shell Arise,Series,7.2,ACTION,2013
Blood Lad,Series,7.1,ACTION,2013
Worlds Most Wanted,Series,7.0,ACTION,2013
Worlds Oddest Animal Couples US,Series,7.0,ACTION,2013
Date A Live,Series,7.0,ACTION,2013
Teenage Mutant Ninja Turtles,Series,6.9,ACTION,2013
20 Minutes,Series,6.9,ACTION,2013
El Senor de los cielos,Series,6.8,ACTION,2013
Vic the Viking,Series,6.6,ACTION,2013
Yona of the Dawn,Series,8.1,ACTION,2014
Fate/stay night: Unlimited Blade Works,Series,8.0,ACTION,2014
Noragami,Series,7.9,ACTION,2014
Gotham,Series,7.9,ACTION,2014
Tokyo Ghoul,Series,7.9,ACTION,2014
The Flash,Series,7.7,ACTION,2014
Blue Exorcist,Series,7.5,ACTION,2014
Inspiring Generation,Series,7.5,ACTION,2014
Youre All Surrounded,Series,7.5,ACTION,2014
World Trigger,Series,7.5,ACTION,2014
Rage of Bahamut: Genesis,Series,7.4,ACTION,2014
Doctor Stranger,Series,7.4,ACTION,2014
The Irregular at Magic High School,Series,7.2,ACTION,2014
LoliRock,Series,7.1,ACTION,2014
Snowpiercer,Series,7.1,ACTION,2014
Scorpion,Series,7.1,ACTION,2014
Sonic Boom,Series,7.0,ACTION,2014
Black Bullet,Series,7.0,ACTION,2014
From Dusk Till Dawn,Series,6.9,ACTION,2014
Detective Conan,Series,6.8,ACTION,2014
One Punch Man,Series,8.8,ACTION,2015
Marvels Daredevil,Series,8.6,ACTION,2015
Ash vs. Evil Dead,Series,8.4,ACTION,2015
The Last Kingdom,Series,8.4,ACTION,2015
Fauda,Series,8.2,ACTION,2015
Rimba Racer,Series,8.2,ACTION,2015
Into the Badlands,Series,8.0,ACTION,2015
Mobile Suit Gundam: Iron-Blooded Orphans,Series,7.9,ACTION,2015
The Deep,Series,7.9,ACTION,2015
Kill la Kill,Series,7.9,ACTION,2015
Marvels Jessica Jones,Series,7.9,ACTION,2015
Sailor Moon Crystal,Series,7.9,ACTION,2015
Overlord,Series,7.8,ACTION,2015
Miraculous: Tales of Ladybug and Cat Noir,Series,7.8,ACTION,2015
The Heroic Legend of Arslan,Series,7.6,ACTION,2015
Seraph of the End,Series,7.5,ACTION,2015
Ghost in the Shell: Arise - Alternative Architecture,Series,7.5,ACTION,2015
Gate,Series,7.5,ACTION,2015
Blindspot,Series,7.4,ACTION,2015
Is It Wrong to Try to Pick Up Girls in a Dungeon?,Series,7.4,ACTION,2015
Hunter X Hunter (2011),Series,8.9,ACTION,2016
Lastman,Series,8.7,ACTION,2016
Trollhunters,Series,8.5,ACTION,2016
46,Series,8.4,ACTION,2016
Dirk Gentlys Holistic Detective Agency,Series,8.3,ACTION,2016
Ejen Ali,Series,8.3,ACTION,2016
Parasyte: The Maxim,Series,8.3,ACTION,2016
Descendants of the Sun,Series,8.3,ACTION,2016
Voltron: Legendary Defender,Series,8.1,ACTION,2016
Lethal Weapon,Series,7.9,ACTION,2016
Akame ga Kill!,Series,7.9,ACTION,2016
Queen of the South,Series,7.9,ACTION,2016
Bungo Stray Dogs,Series,7.7,ACTION,2016
Drifters,Series,7.7,ACTION,2016
Timeless,Series,7.7,ACTION,2016
Maho Girls PreCure!,Series,7.6,ACTION,2016
Ajin,Series,7.6,ACTION,2016
Designated Survivor,Series,7.5,ACTION,2016
3%,Series,7.4,ACTION,2016
Wynonna Earp,Series,7.4,ACTION,2016
Beyblade Burst Evolution,Series,8.6,ACTION,2017
Marvels The Punisher,Series,8.5,ACTION,2017
La casa de papel,Series,8.3,ACTION,2017
Happy!,Series,8.2,ACTION,2017
Legion,Series,8.2,ACTION,2017
Castlevania,Series,8.2,ACTION,2017
Black Clover,Series,8.1,ACTION,2017
Bad Guys: Vile City,Series,8.0,ACTION,2017
Suburra: Blood on Rome,Series,7.9,ACTION,2017
Inuyashiki Last Hero,Series,7.7,ACTION,2017
Buddy Thunderstruck,Series,7.7,ACTION,2017
Saga of Tanya the Evil,Series,7.7,ACTION,2017
Wanted,Series,7.7,ACTION,2017
Al Hayba,Series,7.5,ACTION,2017
Girls und Panzer das Finale,Series,7.3,ACTION,2017
Marvels The Defenders,Series,7.3,ACTION,2017
Free Rein,Series,7.3,ACTION,2017
Princess Principal,Series,7.3,ACTION,2017
Star Trek: Discovery,Series,7.2,ACTION,2017
Dinotrux Supercharged,Series,7.2,ACTION,2017
